 Location:  2S 125W  16 Nov 1991 to 16 May 2012 (  247 times,  1 blocks) Gen. Date Feb 16 2014
 Units: Air Temperature (C), -9.99 = missing
 Time: 1200 16 Nov 1991 to 1200 16 May 2012 (index     1 to   247,  247 times)
 Depth (M):       -3 QUALITY
 YYYYMMDD HHMM  AIRT Q
 20091116 1200 25.87 1
 20091216 1200 26.22 1
 20100116 1200 26.38 1
 20100215 1200 26.64 1
 20100316 1200 27.19 1
 20100416 1200 27.52 1
 20100516 1200 26.89 1
 20100616 1200 25.29 1
 20100716 1200 24.41 1
 20100816 1200 23.26 1
 20100916 1200 23.24 1
 20101016 1200 23.45 1
 20101116 1200 22.82 1
 20101216 1200 22.97 1
 20110116 1200 23.55 1
 20110215 1200 24.40 1
 20110316 1200 25.58 1
 20110416 1200 26.72 1
 20110516 1200 26.85 1
 20110616 1200 26.32 1
 20110716 1200 25.15 1
 20110816 1200 23.99 2
 20110916 1200 23.60 2
 20111016 1200 23.27 2
 20111116 1200 23.66 2
 20111216 1200 23.94 2
 20120116 1200 24.21 2
 20120215 1200 25.49 2
 20120316 1200 26.23 2
 20120416 1200 26.83 2
 20120516 1200 27.09 2
