 Location:  5N 137E  16 May 1993 to 16 Jan 2014 (  249 times,  6 blocks) Gen. Date Feb 16 2014
 Units: Air Temperature (C), -9.99 = missing
 Time: 1200 16 May 1993 to 1200 16 Jun 1993 (index     1 to     2,    2 times)
 Depth (M):       -3 QUALITY
 YYYYMMDD HHMM  AIRT Q
 19930516 1200 28.13 2
 19930616 1200 27.65 2
 Time: 1200 16 May 1994 to 1200 16 May 1994 (index    13 to    13,    1 times)
 Depth (M):       -3 QUALITY
 YYYYMMDD HHMM  AIRT Q
 19940516 1200 27.87 2
 Time: 1200 16 Dec 1994 to 1200 16 Jan 1995 (index    20 to    21,    2 times)
 Depth (M):       -3 QUALITY
 YYYYMMDD HHMM  AIRT Q
 19941216 1200 27.52 2
 19950116 1200 27.56 2
 Time: 1200 16 Mar 1996 to 1200 16 Jun 1996 (index    35 to    38,    4 times)
 Depth (M):       -3 QUALITY
 YYYYMMDD HHMM  AIRT Q
 19960316 1200 28.13 1
 19960416 1200 28.33 1
 19960516 1200 28.36 1
 19960616 1200 28.23 1
 Time: 1200 16 Oct 2001 to 1200 16 May 2006 (index   102 to   157,   56 times)
 Depth (M):     -2.2 QUALITY
 YYYYMMDD HHMM  AIRT Q
 20011016 1200 28.64 1
 20011116 1200 28.71 1
 20011216 1200 28.11 1
 20020116 1200 27.84 1
 20020215 1200 28.04 1
 20020316 1200 28.21 1
 20020416 1200 28.35 1
 20020516 1200 28.50 1
 20020616 1200 28.22 1
 20020716 1200 28.49 1
 20020816 1200 28.08 1
 20020916 1200 28.36 1
 20021016 1200 28.46 1
 20021116 1200 28.85 1
 20021216 1200 28.42 1
 20030116 1200 27.66 1
 20030215 1200 27.36 1
 20030316 1200 27.70 1
 20030416 1200 28.59 1
 20030516 1200 28.53 1
 20030616 1200 28.32 2
 20030716 1200 27.88 2
 20030816 1200 27.80 2
 20030916 1200 27.81 2
 20031016 1200 28.27 2
 20031116 1200 28.55 2
 20031216 1200 27.95 2
 20040116 1200 27.53 2
 20040215 1200 27.83 2
 20040316 1200 27.98 2
 20040416 1200 28.40 2
 20040516 1200 27.86 2
 20040616 1200 -9.99 0
 20040716 1200 27.80 1
 20040816 1200 28.21 1
 20040916 1200 27.75 1
 20041016 1200 28.51 1
 20041116 1200 29.01 1
 20041216 1200 28.69 1
 20050116 1200 27.98 1
 20050215 1200 27.37 1
 20050316 1200 28.16 1
 20050416 1200 28.41 1
 20050516 1200 28.16 1
 20050616 1200 28.20 1
 20050716 1200 27.78 1
 20050816 1200 27.99 1
 20050916 1200 28.09 1
 20051016 1200 28.60 1
 20051116 1200 28.31 1
 20051216 1200 27.95 1
 20060116 1200 28.14 1
 20060215 1200 28.23 1
 20060316 1200 27.77 1
 20060416 1200 28.39 1
 20060516 1200 28.69 1
 Time: 1200 16 Jan 2007 to 1200 16 Jan 2014 (index   165 to   249,   85 times)
 Depth (M):     -2.2 QUALITY
 YYYYMMDD HHMM  AIRT Q
 20070116 1200 27.94 1
 20070215 1200 27.82 1
 20070316 1200 27.86 1
 20070416 1200 28.37 1
 20070516 1200 28.50 1
 20070616 1200 28.51 1
 20070716 1200 27.91 1
 20070816 1200 27.91 1
 20070916 1200 28.35 1
 20071016 1200 28.69 1
 20071116 1200 28.38 1
 20071216 1200 28.32 1
 20080116 1200 28.54 2
 20080215 1200 27.74 2
 20080316 1200 28.14 2
 20080416 1200 28.32 2
 20080516 1200 28.02 2
 20080616 1200 27.78 2
 20080716 1200 27.91 2
 20080816 1200 27.87 2
 20080916 1200 28.17 2
 20081016 1200 28.20 2
 20081116 1200 28.26 2
 20081216 1200 28.66 2
 20090116 1200 28.43 2
 20090215 1200 -9.99 0
 20090316 1200 -9.99 0
 20090416 1200 -9.99 0
 20090516 1200 28.57 1
 20090616 1200 28.08 1
 20090716 1200 27.97 1
 20090816 1200 28.26 1
 20090916 1200 28.56 1
 20091016 1200 28.51 1
 20091116 1200 28.42 1
 20091216 1200 28.14 1
 20100116 1200 27.57 1
 20100215 1200 27.68 1
 20100316 1200 28.14 1
 20100416 1200 28.69 1
 20100516 1200 28.91 1
 20100616 1200 29.06 1
 20100716 1200 28.72 1
 20100816 1200 28.56 1
 20100916 1200 28.86 1
 20101016 1200 28.97 1
 20101116 1200 28.68 1
 20101216 1200 28.72 1
 20110116 1200 28.78 1
 20110215 1200 28.52 1
 20110316 1200 28.15 1
 20110416 1200 28.44 1
 20110516 1200 28.36 1
 20110616 1200 27.84 1
 20110716 1200 27.64 1
 20110816 1200 27.64 1
 20110916 1200 27.79 1
 20111016 1200 28.44 1
 20111116 1200 28.44 1
 20111216 1200 28.41 1
 20120116 1200 28.35 1
 20120215 1200 28.21 1
 20120316 1200 28.26 1
 20120416 1200 28.04 1
 20120516 1200 28.36 1
 20120616 1200 28.15 1
 20120716 1200 27.91 1
 20120816 1200 28.04 1
 20120916 1200 28.22 1
 20121016 1200 28.72 1
 20121116 1200 28.58 1
 20121216 1200 28.61 1
 20130116 1200 28.24 1
 20130215 1200 27.73 1
 20130316 1200 28.18 2
 20130416 1200 28.22 2
 20130516 1200 28.48 2
 20130616 1200 28.18 2
 20130716 1200 28.03 2
 20130816 1200 27.83 2
 20130916 1200 28.53 2
 20131016 1200 28.64 2
 20131116 1200 28.24 2
 20131216 1200 28.59 2
 20140116 1200 28.12 2
