 Location:  5N 140W  16 Jun 1988 to 16 Jun 2013 (  301 times,  1 blocks) Gen. Date Feb 16 2014
 Units: Air Temperature (C), -9.99 = missing
 Time: 1200 16 Jun 1988 to 1200 16 Jun 2013 (index     1 to   301,  301 times)
 Depth (M):       -3 QUALITY
 YYYYMMDD HHMM  AIRT Q
 20001216 1200 25.72 1
 20010116 1200 25.45 1
 20010215 1200 26.02 1
 20010316 1200 26.39 1
 20010416 1200 26.88 1
 20010516 1200 27.13 1
 20010616 1200 27.39 1
 20010716 1200 27.24 1
 20010816 1200 27.06 1
 20010916 1200 26.67 1
 20011016 1200 26.47 1
 20011116 1200 26.70 1
 20011216 1200 26.14 1
 20020116 1200 26.22 1
 20020215 1200 26.40 1
 20020316 1200 27.00 1
 20020416 1200 27.44 1
 20020516 1200 26.88 1
 20020616 1200 27.26 1
 20020716 1200 27.43 1
 20020816 1200 27.41 1
 20020916 1200 27.37 1
 20021016 1200 27.44 1
 20021116 1200 27.65 1
 20021216 1200 26.82 1
 20030116 1200 27.03 1
 20030215 1200 27.23 1
 20030316 1200 27.05 1
 20030416 1200 26.91 1
 20030516 1200 27.49 1
 20030616 1200 27.27 1
 20030716 1200 27.34 1
 20030816 1200 27.00 1
 20030916 1200 27.21 1
 20031016 1200 27.17 1
 20031116 1200 26.97 1
 20031216 1200 27.12 1
 20040116 1200 26.66 1
 20040215 1200 26.92 1
 20040316 1200 27.08 1
 20040416 1200 27.21 1
 20040516 1200 27.59 1
 20040616 1200 27.72 1
 20040716 1200 27.45 1
 20040816 1200 27.37 1
 20040916 1200 27.27 1
 20041016 1200 27.26 1
 20041116 1200 27.31 1
 20041216 1200 27.11 1
 20050116 1200 26.72 1
 20050215 1200 26.79 1
 20050316 1200 26.56 2
 20050416 1200 27.01 2
 20050516 1200 27.33 2
 20050616 1200 27.48 2
 20050716 1200 27.29 2
 20050816 1200 26.39 2
 20050916 1200 26.44 2
 20051016 1200 27.10 2
 20051116 1200 26.86 2
 20051216 1200 26.65 2
 20060116 1200 25.83 1
 20060215 1200 26.05 1
 20060316 1200 26.53 1
 20060416 1200 26.69 1
 20060516 1200 27.03 1
 20060616 1200 27.03 1
 20060716 1200 27.15 1
 20060816 1200 27.06 1
 20060916 1200 27.12 1
 20061016 1200 27.20 1
 20061116 1200 27.17 1
 20061216 1200 26.78 1
 20070116 1200 26.40 1
 20070215 1200 26.29 1
 20070316 1200 26.56 1
 20070416 1200 26.83 1
 20070516 1200 27.05 1
 20070616 1200 27.21 1
 20070716 1200 26.90 1
 20070816 1200 26.16 1
 20070916 1200 25.70 1
 20071016 1200 25.13 1
 20071116 1200 24.89 1
 20071216 1200 24.68 1
 20080116 1200 24.78 1
 20080215 1200 24.85 1
 20080316 1200 25.26 1
 20080416 1200 25.99 1
 20080516 1200 26.19 1
 20080616 1200 26.55 1
 20080716 1200 26.86 1
 20080816 1200 26.82 1
 20080916 1200 26.62 1
 20081016 1200 26.19 1
 20081116 1200 26.12 2
 20081216 1200 26.01 2
 20090116 1200 25.95 2
 20090215 1200 25.85 2
 20090316 1200 26.49 2
 20090416 1200 27.11 2
 20090516 1200 27.38 2
 20090616 1200 27.42 2
 20090716 1200 27.66 2
 20090816 1200 27.43 2
 20090916 1200 27.58 2
 20091016 1200 27.54 2
 20091116 1200 27.77 2
 20091216 1200 27.57 2
 20100116 1200 27.28 2
 20100215 1200 26.87 2
 20100316 1200 27.04 2
 20100416 1200 27.03 1
 20100516 1200 27.17 1
 20100616 1200 27.07 1
 20100716 1200 26.09 1
 20100816 1200 26.15 1
 20100916 1200 25.78 1
 20101016 1200 25.43 1
 20101116 1200 25.27 1
 20101216 1200 25.18 1
 20110116 1200 24.92 1
 20110215 1200 25.19 1
 20110316 1200 25.59 1
 20110416 1200 26.13 1
 20110516 1200 26.64 1
 20110616 1200 -9.99 0
 20110716 1200 -9.99 0
 20110816 1200 -9.99 0
 20110916 1200 25.67 2
 20111016 1200 25.59 2
 20111116 1200 25.18 2
 20111216 1200 25.55 2
 20120116 1200 25.61 2
 20120215 1200 25.19 2
 20120316 1200 25.94 2
 20120416 1200 26.13 2
 20120516 1200 26.38 2
 20120616 1200 26.93 2
 20120716 1200 27.12 2
 20120816 1200 27.23 2
 20120916 1200 26.96 2
 20121016 1200 26.53 2
 20121116 1200 26.43 2
 20121216 1200 26.06 2
 20130116 1200 26.00 2
 20130215 1200 26.12 2
 20130316 1200 26.22 2
 20130416 1200 26.62 2
 20130516 1200 26.90 2
 20130616 1200 26.76 2
