 Location:  5N 155W  16 Aug 1991 to 16 Jan 2014 (  270 times,  1 blocks) Gen. Date Feb 16 2014
 Units: Air Temperature (C), -9.99 = missing
 Time: 1200 16 Aug 1991 to 1200 16 Jan 2014 (index     1 to   270,  270 times)
 Depth (M):       -3 QUALITY
 YYYYMMDD HHMM  AIRT Q
 20090416 1200 27.00 1
 20090516 1200 27.28 1
 20090616 1200 27.75 1
 20090716 1200 27.97 1
 20090816 1200 28.07 1
 20090916 1200 28.12 1
 20091016 1200 28.11 1
 20091116 1200 28.54 1
 20091216 1200 27.92 1
 20100116 1200 27.81 1
 20100215 1200 27.49 1
 20100316 1200 27.18 1
 20100416 1200 27.03 1
 20100516 1200 27.20 1
 20100616 1200 27.22 1
 20100716 1200 27.19 1
 20100816 1200 26.56 1
 20100916 1200 26.32 1
 20101016 1200 26.04 1
 20101116 1200 26.12 1
 20101216 1200 25.71 1
 20110116 1200 25.59 1
 20110215 1200 26.12 2
 20110316 1200 25.97 2
 20110416 1200 26.54 2
 20110516 1200 26.70 2
 20110616 1200 27.24 2
 20110716 1200 27.06 2
 20110816 1200 26.85 2
 20110916 1200 27.10 2
 20111016 1200 27.00 2
 20111116 1200 26.72 2
 20111216 1200 26.09 2
 20120116 1200 26.14 2
 20120215 1200 26.20 2
 20120316 1200 26.43 2
 20120416 1200 26.58 2
 20120516 1200 26.63 2
 20120616 1200 26.57 2
 20120716 1200 27.34 2
 20120816 1200 27.54 2
 20120916 1200 27.78 2
 20121016 1200 27.54 2
 20121116 1200 27.54 2
 20121216 1200 27.21 2
 20130116 1200 26.87 2
 20130215 1200 26.79 2
 20130316 1200 26.60 2
 20130416 1200 27.04 2
 20130516 1200 -9.99 0
 20130616 1200 -9.99 0
 20130716 1200 -9.99 0
 20130816 1200 -9.99 0
 20130916 1200 -9.99 0
 20131016 1200 27.42 2
 20131116 1200 27.11 2
 20131216 1200 27.00 2
 20140116 1200 26.71 2
