 Location:  8N  95W   9 Aug 1994 to 19 Sep 2013 ( 6982 times,  5 blocks) Gen. Date Nov 23 2013
 Units: Sea Surface Temperature (C), -9.99 = missing
 Time: 1200  9 Aug 1994 to 1200 15 Mar 1995 (index     1 to   219,  219 times)
 Depth (M):        1 QUALITY SOURCE
 YYYYMMDD HHMM   SST Q S
 19961210 1200 26.50 2 5
 19961211 1200 26.50 2 5
 19961212 1200 26.50 2 5
 19961213 1200 26.65 2 5
 19961214 1200 26.69 2 5
 19961215 1200 26.23 2 5
 19961216 1200 25.95 2 5
 19961217 1200 25.97 2 5
 19961218 1200 26.12 2 5
 19961219 1200 26.24 2 5
 19961220 1200 26.13 2 5
 19961221 1200 26.10 2 5
 19961222 1200 26.06 2 5
 19961223 1200 26.12 2 5
 19961224 1200 26.06 2 5
 19961225 1200 26.14 2 5
 19961226 1200 26.16 2 5
 19961227 1200 26.08 2 5
 19961228 1200 26.23 2 5
 19961229 1200 26.26 2 5
 19961230 1200 26.17 2 5
 19961231 1200 26.28 2 5
 19970101 1200 26.47 2 5
 19970102 1200 26.27 2 5
 19970103 1200 26.32 2 5
 19970104 1200 26.61 2 5
 19970105 1200 26.46 2 5
 19970106 1200 26.46 2 5
 19970107 1200 26.53 2 5
 19970108 1200 26.62 2 5
 19970109 1200 26.69 2 5
 19970110 1200 26.99 2 5
 19970111 1200 27.26 2 5
 19970112 1200 27.27 2 5
 19970113 1200 27.08 2 5
 19970114 1200 27.01 2 5
 19970115 1200 27.08 2 5
 19970116 1200 27.13 2 5
 19970117 1200 26.92 2 5
 19970118 1200 26.82 2 5
 19970119 1200 26.80 2 5
 19970120 1200 26.66 2 5
 19970121 1200 26.40 2 5
 19970122 1200 26.18 2 5
 19970123 1200 26.21 2 5
 19970124 1200 26.31 2 5
 19970125 1200 26.29 2 5
 19970126 1200 26.37 2 5
 19970127 1200 26.43 2 5
 19970128 1200 26.30 2 5
 19970129 1200 26.35 2 5
 19970130 1200 26.46 2 5
 19970131 1200 26.26 2 5
 19970201 1200 26.16 2 5
 19970202 1200 26.39 2 5
 19970203 1200 26.23 2 5
 19970204 1200 26.46 2 5
 19970205 1200 26.60 2 5
 19970206 1200 26.68 2 5
 19970207 1200 -9.99 0 0
 19970208 1200 26.93 2 5
 19970209 1200 26.80 2 5
 19970210 1200 27.05 2 5
 19970211 1200 27.07 2 5
 19970212 1200 27.04 2 5
 19970213 1200 27.00 2 5
 19970214 1200 27.03 2 5
 19970215 1200 27.15 2 5
 19970216 1200 26.94 2 5
 19970217 1200 26.60 2 5
 19970218 1200 26.53 2 5
 19970219 1200 26.41 2 5
 19970220 1200 26.35 2 5
 19970221 1200 26.41 2 5
 19970222 1200 26.47 2 5
 19970223 1200 26.42 2 5
 19970224 1200 26.40 2 5
 19970225 1200 26.36 2 5
 19970226 1200 26.39 2 5
 19970227 1200 26.44 2 5
 19970228 1200 26.53 2 5
 19970301 1200 26.69 2 5
 19970302 1200 26.79 2 5
 19970303 1200 26.57 2 5
 19970304 1200 26.49 2 5
 19970305 1200 26.30 2 5
 19970306 1200 26.21 2 5
 19970307 1200 26.14 2 5
 19970308 1200 26.21 2 5
 19970309 1200 26.14 2 5
 19970310 1200 26.08 2 5
 19970311 1200 25.87 2 5
 19970312 1200 25.83 2 5
 19970313 1200 25.82 2 5
 19970314 1200 25.89 2 5
 19970315 1200 25.99 2 5
 19970316 1200 26.18 2 5
 19970317 1200 26.14 2 5
 19970318 1200 26.56 2 5
 19970319 1200 26.88 2 5
 19970320 1200 27.17 2 5
 19970321 1200 27.32 2 5
 19970322 1200 27.72 2 5
 19970323 1200 28.33 2 5
 19970324 1200 28.19 2 5
 19970325 1200 28.34 2 5
 19970326 1200 28.31 2 5
 19970327 1200 28.20 2 5
 19970328 1200 28.05 2 5
 19970329 1200 27.99 2 5
 19970330 1200 27.81 2 5
 19970331 1200 27.90 2 5
 19970401 1200 28.24 2 5
 19970402 1200 28.35 2 5
 19970403 1200 28.38 2 5
 19970404 1200 28.67 2 5
 19970405 1200 28.96 2 5
 19970406 1200 29.11 2 5
 19970407 1200 28.95 2 5
