 Location:  5S 180W  16 Apr 1993 to 16 Mar 2013 (  240 times,  3 blocks) Gen. Date Feb 16 2014
 Units: Air Temperature (C), -9.99 = missing
 Time: 1200 16 Apr 1993 to 1200 16 Dec 1995 (index     1 to    33,   33 times)
 Depth (M):       -3 QUALITY
 YYYYMMDD HHMM  AIRT Q
 20110816 1200 28.13 1
 20110916 1200 28.11 1
 20111016 1200 -9.99 0
 20111116 1200 -9.99 0
 20111216 1200 27.93 2
 20120116 1200 27.70 2
 20120215 1200 27.75 2
 20120316 1200 27.92 2
 20120416 1200 28.04 2
 20120516 1200 28.36 2
 20120616 1200 28.47 2
 20120716 1200 28.45 2
 20120816 1200 28.50 2
 20120916 1200 28.76 2
 20121016 1200 28.81 2
 20121116 1200 28.95 2
 20121216 1200 28.78 2
 20130116 1200 28.77 2
 20130215 1200 28.60 2
 20130316 1200 28.74 2
