 Location:  5S 170W  16 Sep 1992 to 16 Mar 2013 (  247 times,  2 blocks) Gen. Date Feb 16 2014
 Units: Air Temperature (C), -9.99 = missing
 Time: 1200 16 Sep 1992 to 1200 16 Dec 2001 (index     1 to   112,  112 times)
 Depth (M):       -3 QUALITY
 YYYYMMDD HHMM  AIRT Q
 20100816 1200 -9.99 0
 20100916 1200 -9.99 0
 20101016 1200 27.25 1
 20101116 1200 27.20 1
 20101216 1200 27.26 1
 20110116 1200 26.94 1
 20110215 1200 26.96 1
 20110316 1200 27.54 1
 20110416 1200 28.10 1
 20110516 1200 28.32 1
 20110616 1200 28.30 1
 20110716 1200 28.04 1
 20110816 1200 27.67 1
 20110916 1200 27.67 1
 20111016 1200 27.58 1
 20111116 1200 27.49 2
 20111216 1200 27.35 2
 20120116 1200 27.21 2
 20120215 1200 27.08 2
 20120316 1200 27.60 2
 20120416 1200 27.89 2
 20120516 1200 28.10 2
 20120616 1200 28.53 2
 20120716 1200 28.52 2
 20120816 1200 28.31 2
 20120916 1200 28.57 2
 20121016 1200 28.36 2
 20121116 1200 -9.99 0
 20121216 1200 -9.99 0
 20130116 1200 -9.99 0
 20130215 1200 -9.99 0
 20130316 1200 28.03 2
