 Location:  5S 140W  16 Nov 1990 to 16 Jan 2014 (  279 times,  2 blocks) Gen. Date Feb 16 2014
 Units: Air Temperature (C), -9.99 = missing
 Time: 1200 16 Nov 1990 to 1200 16 Aug 2011 (index     1 to   250,  250 times)
 Depth (M):       -3 QUALITY
 YYYYMMDD HHMM  AIRT Q
 20081116 1200 26.00 1
 20081216 1200 26.05 1
 20090116 1200 25.92 1
 20090215 1200 26.29 1
 20090316 1200 26.99 1
 20090416 1200 27.42 1
 20090516 1200 27.82 1
 20090616 1200 27.67 1
 20090716 1200 27.45 1
 20090816 1200 26.99 1
 20090916 1200 26.95 1
 20091016 1200 26.72 1
 20091116 1200 27.48 1
 20091216 1200 27.57 1
 20100116 1200 27.71 1
 20100215 1200 27.56 1
 20100316 1200 27.86 1
 20100416 1200 28.11 1
 20100516 1200 27.73 1
 20100616 1200 27.07 1
 20100716 1200 26.18 1
 20100816 1200 25.86 1
 20100916 1200 25.10 1
 20101016 1200 25.40 1
 20101116 1200 25.38 1
 20101216 1200 25.54 1
 20110116 1200 25.41 1
 20110215 1200 26.00 1
 20110316 1200 26.15 1
 20110416 1200 26.93 1
 20110516 1200 27.21 1
 20110616 1200 27.15 1
 20110716 1200 26.88 1
 20110816 1200 26.32 1
 Time: 1200 16 Apr 2012 to 1200 16 Jan 2014 (index   258 to   279,   22 times)
 Depth (M):       -3 QUALITY
 YYYYMMDD HHMM  AIRT Q
 20120416 1200 27.58 2
 20120516 1200 27.83 2
 20120616 1200 27.47 2
 20120716 1200 27.26 2
 20120816 1200 26.93 2
 20120916 1200 26.60 2
 20121016 1200 26.53 2
 20121116 1200 26.47 2
 20121216 1200 26.27 2
 20130116 1200 26.01 2
 20130215 1200 26.42 2
 20130316 1200 26.80 2
 20130416 1200 27.28 2
 20130516 1200 27.29 2
 20130616 1200 26.65 2
 20130716 1200 25.77 2
 20130816 1200 25.74 2
 20130916 1200 25.64 2
 20131016 1200 25.59 2
 20131116 1200 25.93 2
 20131216 1200 25.95 2
 20140116 1200 26.07 2
