 Location:  5S 165E  15 Feb 1987 to 15 Feb 2014 (  325 times,  2 blocks) Gen. Date Feb 16 2014
 Units: Air Temperature (C), -9.99 = missing
 Time: 1200 15 Feb 1987 to 1200 16 Jul 2012 (index     1 to   306,  306 times)
 Depth (M):       -3 QUALITY
 YYYYMMDD HHMM  AIRT Q
 20080316 1200 28.18 1
 20080416 1200 28.44 1
 20080516 1200 28.27 1
 20080616 1200 28.19 1
 20080716 1200 28.38 1
 20080816 1200 28.38 1
 20080916 1200 28.08 1
 20081016 1200 28.60 1
 20081116 1200 28.66 1
 20081216 1200 28.59 1
 20090116 1200 28.51 1
 20090215 1200 28.45 1
 20090316 1200 28.31 1
 20090416 1200 28.24 1
 20090516 1200 28.90 1
 20090616 1200 28.75 1
 20090716 1200 28.63 1
 20090816 1200 28.45 1
 20090916 1200 28.47 1
 20091016 1200 28.58 1
 20091116 1200 28.71 1
 20091216 1200 28.42 1
 20100116 1200 28.59 1
 20100215 1200 28.20 1
 20100316 1200 28.55 1
 20100416 1200 28.89 1
 20100516 1200 29.32 1
 20100616 1200 29.18 1
 20100716 1200 28.78 1
 20100816 1200 28.23 1
 20100916 1200 28.19 1
 20101016 1200 28.47 1
 20101116 1200 28.47 1
 20101216 1200 28.47 1
 20110116 1200 28.32 1
 20110215 1200 28.55 1
 20110316 1200 28.39 2
 20110416 1200 28.24 2
 20110516 1200 28.55 2
 20110616 1200 28.44 2
 20110716 1200 28.38 2
 20110816 1200 28.39 2
 20110916 1200 28.59 2
 20111016 1200 28.40 2
 20111116 1200 28.63 2
 20111216 1200 28.41 2
 20120116 1200 28.06 2
 20120215 1200 28.28 2
 20120316 1200 28.29 2
 20120416 1200 28.45 2
 20120516 1200 28.32 2
 20120616 1200 28.43 2
 20120716 1200 28.22 2
 Time: 1200 16 Sep 2013 to 1200 15 Feb 2014 (index   320 to   325,    6 times)
 Depth (M):       -3 QUALITY
 YYYYMMDD HHMM  AIRT Q
 20130916 1200 28.70 2
 20131016 1200 28.85 2
 20131116 1200 29.15 2
 20131216 1200 28.95 2
 20140116 1200 28.43 2
 20140215 1200 28.50 2
