 Location:  5S 110W  16 Nov 1985 to 16 Jul 2012 (  321 times,  2 blocks) Gen. Date Feb 16 2014
 Units: Air Temperature (C), -9.99 = missing
 Time: 1200 16 Nov 1985 to 1200 16 Aug 1995 (index     1 to   118,  118 times)
 Depth (M):       -3 QUALITY
 YYYYMMDD HHMM  AIRT Q
 20040116 1200 24.40 1
 20040215 1200 25.43 1
 20040316 1200 26.60 1
 20040416 1200 27.03 1
 20040516 1200 26.11 1
 20040616 1200 25.43 1
 20040716 1200 23.63 1
 20040816 1200 23.42 1
 20040916 1200 22.89 1
 20041016 1200 23.14 1
 20041116 1200 23.67 1
 20041216 1200 24.37 1
 20050116 1200 25.05 1
 20050215 1200 26.06 1
 20050316 1200 26.90 1
 20050416 1200 27.16 1
 20050516 1200 27.03 1
 20050616 1200 25.99 1
 20050716 1200 25.28 1
 20050816 1200 24.52 1
 20050916 1200 23.22 1
 20051016 1200 -9.99 0
 20051116 1200 -9.99 0
 20051216 1200 23.67 1
 20060116 1200 24.41 1
 20060215 1200 25.63 1
 20060316 1200 26.09 1
 20060416 1200 26.71 1
 20060516 1200 26.14 1
 20060616 1200 25.15 1
 20060716 1200 24.28 1
 20060816 1200 23.95 1
 20060916 1200 24.18 1
 20061016 1200 24.31 1
 20061116 1200 24.64 1
 20061216 1200 24.90 2
 20070116 1200 25.52 2
 20070215 1200 26.24 2
 20070316 1200 26.63 2
 20070416 1200 26.76 2
 20070516 1200 26.41 2
 20070616 1200 25.35 2
 20070716 1200 24.53 2
 20070816 1200 23.53 2
 20070916 1200 -9.99 0
 20071016 1200 -9.99 0
 20071116 1200 -9.99 0
 20071216 1200 -9.99 0
 20080116 1200 23.41 1
 20080215 1200 24.67 1
 20080316 1200 25.84 1
 20080416 1200 26.05 1
 20080516 1200 26.17 1
 20080616 1200 25.26 1
 20080716 1200 24.44 1
 20080816 1200 23.76 1
 20080916 1200 23.75 1
 20081016 1200 23.60 1
 20081116 1200 23.48 1
 20081216 1200 23.66 1
 20090116 1200 24.59 2
 20090215 1200 25.49 2
 20090316 1200 26.09 2
 20090416 1200 26.92 2
 20090516 1200 26.87 2
 20090616 1200 26.24 2
 20090716 1200 25.38 2
 20090816 1200 24.46 2
 20090916 1200 24.07 2
 20091016 1200 23.72 2
 20091116 1200 23.94 2
 20091216 1200 24.68 2
 20100116 1200 25.11 2
 20100215 1200 26.00 2
 20100316 1200 26.75 2
 20100416 1200 27.36 1
 20100516 1200 26.88 1
 20100616 1200 26.37 1
 20100716 1200 -9.99 0
 20100816 1200 22.94 2
 20100916 1200 22.79 2
 20101016 1200 22.40 2
 20101116 1200 21.94 2
 20101216 1200 22.43 2
 20110116 1200 23.17 2
 20110215 1200 24.24 2
 20110316 1200 25.58 2
 20110416 1200 26.14 2
 20110516 1200 25.83 2
 20110616 1200 -9.99 0
 20110716 1200 -9.99 0
 20110816 1200 23.50 2
 20110916 1200 23.26 2
 20111016 1200 22.75 2
 20111116 1200 22.88 2
 20111216 1200 23.09 2
 20120116 1200 23.79 2
 20120215 1200 25.31 2
 20120316 1200 26.37 2
 20120416 1200 26.52 2
 20120516 1200 25.79 2
 20120616 1200 25.10 2
 20120716 1200 24.59 2
