 Location:  5S 125W  16 Nov 1991 to 15 Feb 2013 (  256 times,  2 blocks) Gen. Date Feb 16 2014
 Units: Air Temperature (C), -9.99 = missing
 Time: 1200 16 Nov 1991 to 1200 16 Oct 1993 (index     1 to    24,   24 times)
 Depth (M):       -3 QUALITY
 YYYYMMDD HHMM  AIRT Q
 20091116 1200 25.82 1
 20091216 1200 26.20 1
 20100116 1200 26.36 1
 20100215 1200 26.73 1
 20100316 1200 27.21 1
 20100416 1200 27.51 1
 20100516 1200 27.47 1
 20100616 1200 26.72 1
 20100716 1200 25.33 1
 20100816 1200 24.90 1
 20100916 1200 24.50 1
 20101016 1200 24.31 1
 20101116 1200 24.25 1
 20101216 1200 24.06 2
 20110116 1200 24.72 2
 20110215 1200 25.29 2
 20110316 1200 26.04 2
 20110416 1200 26.94 2
 20110516 1200 27.10 2
 20110616 1200 -9.99 0
 20110716 1200 -9.99 0
 20110816 1200 24.98 2
 20110916 1200 24.84 2
 20111016 1200 24.18 2
 20111116 1200 24.18 2
 20111216 1200 24.31 2
 20120116 1200 24.76 2
 20120215 1200 25.69 2
 20120316 1200 26.36 2
 20120416 1200 27.43 2
 20120516 1200 27.22 2
 20120616 1200 26.70 2
 20120716 1200 26.25 2
 20120816 1200 25.66 2
 20120916 1200 25.10 2
 20121016 1200 24.79 2
 20121116 1200 24.96 2
 20121216 1200 24.90 2
 20130116 1200 25.03 2
 20130215 1200 25.46 2
