 Location:  0N 156E  29 Aug 1991 to 22 Nov 2013 ( 8122 times, 13 blocks) Gen. Date Nov 24 2013
 Units: Winds (M/S), W. Dir (DEG), -99.9 = missing, (1,1) is NE at sqrt(2) m/s
 Time: 1200 29 Aug 1991 to 1200 15 Oct 1991 (index     1 to    48,   48 times)
 Depth (M):       -4    -4    -4    -4 QUALITY and SOURCE
 YYYYMMDD HHMM  UWND  VWND  WSPD  WDIR SD SD
 19910829 1200   2.5   2.1   3.3  49.8 22 55
 19910830 1200   0.6   0.9   1.1  33.8 22 55
 19910831 1200   1.7  -0.8   1.9 116.4 22 55
 19910901 1200   2.7   3.3   4.3  40.1 22 55
 19910902 1200   5.2  -0.7   5.2  97.9 22 55
 19910903 1200   4.2   3.4   5.4  50.8 22 55
 19910904 1200   4.5   3.2   5.5  55.0 22 55
 19910905 1200   3.5  -0.4   3.5  97.0 22 55
 19910906 1200   3.9   0.2   3.9  86.7 22 55
 19910907 1200   3.7  -1.4   4.0 110.1 22 55
 19910908 1200   4.3  -3.2   5.4 126.3 22 55
 19910909 1200   2.5   5.6   6.1  23.6 22 55
 19910910 1200   2.0   4.7   5.1  23.6 22 55
 19910911 1200   3.5   2.7   4.4  52.5 22 55
 19910912 1200   1.1   5.4   5.5  11.6 22 55
 19910913 1200  -0.3   4.9   4.9 357.0 22 55
 19910914 1200  -1.5   3.8   4.1 339.3 22 55
 19910915 1200  -1.1   3.8   4.0 344.3 22 55
 19910916 1200   1.3   1.1   1.7  48.1 22 55
 19910917 1200   1.9   1.2   2.3  57.8 22 55
 19910918 1200   0.6   3.8   3.8   8.4 22 55
 19910919 1200   0.4   1.9   1.9  10.8 22 55
 19910920 1200   4.5   1.3   4.7  73.6 22 55
 19910921 1200   2.7   2.7   3.9  45.4 22 55
 19910922 1200   1.7   2.0   2.7  40.1 22 55
 19910923 1200   2.6   5.5   6.0  25.4 22 55
 19910924 1200   3.9   4.3   5.9  42.2 22 55
 19910925 1200   3.1   2.1   3.8  55.7 22 55
 19910926 1200   4.6   0.0   4.6  90.4 22 55
 19910927 1200   5.3  -4.8   7.2 132.3 22 55
 19910928 1200   4.2   0.5   4.2  83.3 22 55
 19910929 1200   0.7  -0.4   0.8 117.2 22 55
 19910930 1200  -2.3   0.6   2.4 283.5 22 55
 19911001 1200  -0.3   2.6   2.6 353.5 22 55
 19911002 1200  -1.1   0.1   1.1 275.8 22 55
 19911003 1200  -0.8  -1.4   1.7 209.8 22 55
 19911004 1200   2.3  -1.0   2.5 114.5 22 55
 19911005 1200   3.3   1.9   3.8  60.1 22 55
 19911006 1200   0.6   3.0   3.1  11.7 22 55
 19911007 1200  -1.4   1.2   1.8 310.5 22 55
 19911008 1200  -1.2  -1.1   1.6 226.0 22 55
 19911009 1200  -0.5  -0.9   1.0 208.7 22 55
 19911010 1200   1.6   1.0   1.9  57.8 22 55
 19911011 1200   0.0   2.0   2.0   0.6 22 55
 19911012 1200   0.1   2.2   2.2   3.6 22 55
 19911013 1200  -2.6   1.8   3.1 304.6 22 55
 19911014 1200  -1.8  -1.9   2.6 222.8 22 55
 19911015 1200   0.9  -2.5   2.6 159.6 22 55
 Time: 1200  2 Mar 1992 to 1200 23 Dec 1992 (index   187 to   483,  297 times)
 Depth (M):       -4    -4    -4    -4 QUALITY and SOURCE
 YYYYMMDD HHMM  UWND  VWND  WSPD  WDIR SD SD
 19920302 1200  -2.8  -5.6   6.3 206.4 22 55
 19920303 1200  -3.3  -3.9   5.1 220.1 22 55
 19920304 1200   1.8   0.6   1.9  72.4 22 55
 19920305 1200   0.9  -4.9   5.0 170.0 22 55
 19920306 1200   1.6  -5.4   5.6 163.2 22 55
 19920307 1200   0.1  -3.6   3.6 178.9 22 55
 19920308 1200   1.3  -3.8   4.1 161.0 22 55
 19920309 1200   1.1  -6.5   6.5 170.4 22 55
 19920310 1200  -1.7  -5.7   5.9 196.4 22 55
 19920311 1200  -1.5  -6.3   6.4 193.4 22 55
 19920312 1200  -2.6  -3.9   4.7 213.4 22 55
 19920313 1200  -1.6  -3.9   4.3 202.6 22 55
 19920314 1200  -3.1  -3.7   4.8 219.3 22 55
 19920315 1200  -2.9  -1.6   3.3 241.0 22 55
 19920316 1200  -3.4  -1.5   3.8 245.8 22 55
 19920317 1200  -3.0  -3.6   4.7 220.3 22 55
 19920318 1200  -2.8  -5.8   6.5 205.8 22 55
 19920319 1200  -4.3  -6.3   7.6 214.7 22 55
 19920320 1200  -5.2  -7.1   8.8 216.5 22 55
 19920321 1200  -4.9  -6.1   7.8 219.2 22 55
 19920322 1200  -3.9  -4.1   5.7 223.6 22 55
 19920323 1200  -4.2  -1.9   4.6 245.5 22 55
 19920324 1200  -4.2  -2.0   4.6 244.9 22 55
 19920325 1200  -3.6  -1.8   4.0 243.8 22 55
 19920326 1200  -4.5  -3.5   5.7 231.6 22 55
 19920327 1200   0.0  -1.7   1.7 180.3 22 55
 19920328 1200  -3.7  -2.8   4.6 232.3 22 55
 19920329 1200  -4.0  -2.8   4.9 234.7 22 55
 19920330 1200  -4.6  -1.6   4.9 250.3 22 55
 19920331 1200  -2.8  -0.1   2.8 268.2 22 55
 19920401 1200  -3.3   0.7   3.4 281.5 22 55
 19920402 1200  -5.0   0.0   5.0 270.5 22 55
 19920403 1200  -4.3  -1.7   4.6 248.5 22 55
 19920404 1200  -1.9   0.1   1.9 273.0 22 55
 19920405 1200  -1.5  -0.8   1.7 241.5 22 55
 19920406 1200  -2.0  -1.5   2.5 233.3 22 55
 19920407 1200  -0.5  -1.9   1.9 193.5 22 55
 19920408 1200   0.2  -5.1   5.1 177.9 22 55
 19920409 1200   0.5  -1.8   1.9 165.6 22 55
 19920410 1200   1.5   0.0   1.5  89.6 22 55
 19920411 1200   1.1  -1.2   1.6 138.0 22 55
 19920412 1200   0.7  -1.3   1.5 151.9 22 55
