 Location:  0N 170W  16 May 1988 to 16 Sep 2013 (  305 times,  2 blocks) Gen. Date Feb 16 2014
 Units: Air Temperature (C), -9.99 = missing
 Time: 1200 16 May 1988 to 1200 16 Dec 1990 (index     1 to    32,   32 times)
 Depth (M):       -3 QUALITY
 YYYYMMDD HHMM  AIRT Q
 20070116 1200 27.95 1
 20070215 1200 27.31 1
 20070316 1200 27.19 1
 20070416 1200 27.42 1
 20070516 1200 27.58 1
 20070616 1200 28.12 1
 20070716 1200 27.64 1
 20070816 1200 27.13 1
 20070916 1200 26.47 1
 20071016 1200 26.05 1
 20071116 1200 25.71 1
 20071216 1200 25.79 1
 20080116 1200 25.04 1
 20080215 1200 24.76 1
 20080316 1200 25.53 1
 20080416 1200 26.41 1
 20080516 1200 26.59 1
 20080616 1200 27.14 1
 20080716 1200 27.24 1
 20080816 1200 27.13 1
 20080916 1200 27.01 1
 20081016 1200 27.20 1
 20081116 1200 27.11 1
 20081216 1200 26.34 1
 20090116 1200 25.80 1
 20090215 1200 25.78 1
 20090316 1200 26.42 1
 20090416 1200 27.25 1
 20090516 1200 27.92 1
 20090616 1200 28.17 1
 20090716 1200 28.27 1
 20090816 1200 28.23 1
 20090916 1200 28.25 1
 20091016 1200 28.74 1
 20091116 1200 29.12 1
 20091216 1200 28.96 1
 20100116 1200 28.76 1
 20100215 1200 28.16 1
 20100316 1200 28.48 1
 20100416 1200 28.26 1
 20100516 1200 27.72 1
 20100616 1200 27.35 1
 20100716 1200 27.01 1
 20100816 1200 26.00 1
 20100916 1200 25.85 1
 20101016 1200 25.84 1
 20101116 1200 25.90 1
 20101216 1200 25.72 1
 20110116 1200 25.46 1
 20110215 1200 25.90 2
 20110316 1200 26.64 2
 20110416 1200 27.01 2
 20110516 1200 27.48 2
 20110616 1200 27.79 2
 20110716 1200 27.80 2
 20110816 1200 27.44 2
 20110916 1200 27.14 2
 20111016 1200 26.57 2
 20111116 1200 26.91 2
 20111216 1200 26.17 2
 20120116 1200 26.01 2
 20120215 1200 26.07 2
 20120316 1200 26.65 2
 20120416 1200 27.36 2
 20120516 1200 27.49 2
 20120616 1200 27.66 2
 20120716 1200 27.80 2
 20120816 1200 28.02 2
 20120916 1200 27.74 2
 20121016 1200 27.83 2
 20121116 1200 27.63 2
