 Location:  0N 125W  16 Nov 1983 to 16 May 2012 (  343 times,  5 blocks) Gen. Date Feb 16 2014
 Units: Air Temperature (C), -9.99 = missing
 Time: 1200 16 Nov 1983 to 1200 16 Sep 1985 (index     1 to    23,   23 times)
 Depth (M):       -3 QUALITY
 YYYYMMDD HHMM  AIRT Q
 20030916 1200 24.01 1
 20031016 1200 24.57 1
 20031116 1200 24.52 1
 20031216 1200 24.77 1
 20040116 1200 24.35 1
 20040215 1200 25.38 1
 20040316 1200 25.75 1
 20040416 1200 25.94 1
 20040516 1200 26.34 2
 20040616 1200 25.25 2
 20040716 1200 23.97 2
 20040816 1200 24.74 2
 20040916 1200 24.11 2
 20041016 1200 24.43 2
 20041116 1200 24.12 2
 20041216 1200 24.74 2
 20050116 1200 -9.99 0
 20050215 1200 -9.99 0
 20050316 1200 26.69 1
 20050416 1200 26.59 1
 20050516 1200 26.12 1
 20050616 1200 25.59 1
 20050716 1200 24.91 1
 20050816 1200 23.71 1
 20050916 1200 23.45 1
 20051016 1200 23.73 1
 20051116 1200 22.83 1
 20051216 1200 22.69 1
 20060116 1200 23.49 1
 20060215 1200 24.13 1
 20060316 1200 24.24 1
 20060416 1200 25.81 1
 20060516 1200 25.98 1
 20060616 1200 25.55 1
 20060716 1200 24.66 1
 20060816 1200 -9.99 0
 20060916 1200 24.57 2
 20061016 1200 24.89 2
 20061116 1200 25.22 2
 20061216 1200 25.54 2
 20070116 1200 25.29 2
 20070215 1200 23.67 2
 20070316 1200 24.80 2
 20070416 1200 25.68 2
 20070516 1200 24.56 2
 20070616 1200 24.40 2
 20070716 1200 23.01 2
 20070816 1200 -9.99 0
 20070916 1200 -9.99 0
 20071016 1200 21.21 1
 20071116 1200 21.83 1
 20071216 1200 21.99 1
 20080116 1200 22.66 1
 20080215 1200 22.70 1
 20080316 1200 24.40 1
 20080416 1200 25.49 1
 20080516 1200 25.73 1
 20080616 1200 25.58 1
 20080716 1200 25.37 1
 20080816 1200 24.60 1
 20080916 1200 23.99 1
 20081016 1200 23.58 1
 20081116 1200 24.20 2
 20081216 1200 23.40 2
 20090116 1200 23.38 2
 20090215 1200 24.35 2
 20090316 1200 24.58 2
 20090416 1200 25.86 2
 20090516 1200 26.65 2
 20090616 1200 26.33 2
 20090716 1200 26.07 2
 20090816 1200 24.81 2
 20090916 1200 25.16 2
 20091016 1200 24.20 2
 Time: 1200 16 May 2010 to 1200 16 May 2012 (index   319 to   343,   25 times)
 Depth (M):       -3 QUALITY
 YYYYMMDD HHMM  AIRT Q
 20100516 1200 25.58 2
 20100616 1200 24.26 2
 20100716 1200 23.27 2
 20100816 1200 22.53 2
 20100916 1200 22.55 2
 20101016 1200 21.79 2
 20101116 1200 21.44 2
 20101216 1200 21.98 2
 20110116 1200 23.01 2
 20110215 1200 24.17 2
 20110316 1200 25.15 2
 20110416 1200 26.36 2
 20110516 1200 26.10 2
 20110616 1200 25.49 2
 20110716 1200 24.49 2
 20110816 1200 23.39 2
 20110916 1200 22.95 2
 20111016 1200 22.73 2
 20111116 1200 22.68 2
 20111216 1200 23.18 2
 20120116 1200 23.61 2
 20120215 1200 25.39 2
 20120316 1200 25.74 2
 20120416 1200 26.00 2
 20120516 1200 26.35 2
