 Location:  0N 155W  16 Aug 1991 to 16 Jan 2014 (  270 times,  3 blocks) Gen. Date Feb 16 2014
 Units: Air Temperature (C), -9.99 = missing
 Time: 1200 16 Aug 1991 to 1200 16 Oct 1998 (index     1 to    87,   87 times)
 Depth (M):       -3 QUALITY
 YYYYMMDD HHMM  AIRT Q
 20091016 1200 27.40 1
 20091116 1200 28.21 1
 20091216 1200 28.24 1
 20100116 1200 28.12 1
 20100215 1200 27.43 1
 20100316 1200 27.78 1
 20100416 1200 27.71 1
 20100516 1200 26.67 1
 20100616 1200 26.10 1
 20100716 1200 25.40 1
 20100816 1200 24.64 1
 20100916 1200 24.44 1
 20101016 1200 24.43 1
 20101116 1200 24.80 1
 20101216 1200 24.66 1
 20110116 1200 24.00 1
 20110215 1200 24.82 2
 20110316 1200 25.52 2
 20110416 1200 26.34 2
 20110516 1200 26.85 2
 20110616 1200 27.00 2
 20110716 1200 26.83 2
 20110816 1200 25.98 2
 20110916 1200 25.73 2
 20111016 1200 25.04 2
 20111116 1200 25.08 2
 20111216 1200 25.04 2
 20120116 1200 24.41 2
 20120215 1200 25.02 2
 20120316 1200 25.78 2
 20120416 1200 26.29 2
 20120516 1200 26.86 2
 20120616 1200 27.20 2
 Time: 1200 16 Oct 2013 to 1200 16 Jan 2014 (index   267 to   270,    4 times)
 Depth (M):       -3 QUALITY
 YYYYMMDD HHMM  AIRT Q
 20131016 1200 26.15 2
 20131116 1200 26.41 2
 20131216 1200 25.85 2
 20140116 1200 25.46 2
