 Location:  0N  95W  16 Jul 1981 to 16 Sep 2013 (  387 times,  5 blocks) Gen. Date Feb 16 2014
 Units: Air Temperature (C), -9.99 = missing
 Time: 1200 16 Jul 1981 to 1200 16 Apr 1983 (index     1 to    22,   22 times)
 Depth (M):       -3 QUALITY
 YYYYMMDD HHMM  AIRT Q
 20080516 1200 -9.99 0
 20080616 1200 23.77 1
 20080716 1200 23.76 1
 20080816 1200 23.10 1
 20080916 1200 21.98 1
 20081016 1200 21.27 1
 20081116 1200 21.37 1
 20081216 1200 22.07 1
 20090116 1200 24.54 2
 20090215 1200 25.43 2
 Time: 1200 16 Apr 2010 to 1200 16 Jun 2012 (index   346 to   372,   27 times)
 Depth (M):       -3 QUALITY
 YYYYMMDD HHMM  AIRT Q
 20100416 1200 26.76 2
 20100516 1200 -9.99 0
 20100616 1200 -9.99 0
 20100716 1200 -9.99 0
 20100816 1200 19.25 1
 20100916 1200 19.34 1
 20101016 1200 19.71 1
 20101116 1200 19.47 1
 20101216 1200 21.15 1
 20110116 1200 23.42 1
 20110215 1200 25.87 1
 20110316 1200 26.09 1
 20110416 1200 26.65 1
 20110516 1200 25.23 2
 20110616 1200 24.81 2
 20110716 1200 22.93 2
 20110816 1200 21.70 2
 20110916 1200 20.89 2
 20111016 1200 20.81 2
 20111116 1200 20.91 2
 20111216 1200 21.32 2
 20120116 1200 -9.99 0
 20120215 1200 -9.99 0
 20120316 1200 27.18 2
 20120416 1200 26.87 2
 20120516 1200 25.54 2
 20120616 1200 24.25 2
 Time: 1200 16 Apr 2013 to 1200 16 Sep 2013 (index   382 to   387,    6 times)
 Depth (M):       -3 QUALITY
 YYYYMMDD HHMM  AIRT Q
 20130416 1200 26.14 2
 20130516 1200 23.54 2
 20130616 1200 22.06 2
 20130716 1200 21.23 2
 20130816 1200 19.78 2
 20130916 1200 20.37 2
