 Location:  0N 180W  16 Apr 1993 to 16 Jul 2013 (  244 times,  1 blocks) Gen. Date Feb 16 2014
 Units: Air Temperature (C), -9.99 = missing
 Time: 1200 16 Apr 1993 to 1200 16 Jul 2013 (index     1 to   244,  244 times)
 Depth (M):       -3 QUALITY
 YYYYMMDD HHMM  AIRT Q
 20060516 1200 -9.99 0
 20060616 1200 -9.99 0
 20060716 1200 -9.99 0
 20060816 1200 29.11 2
 20060916 1200 29.27 2
 20061016 1200 29.11 2
 20061116 1200 29.26 2
 20061216 1200 28.98 2
 20070116 1200 27.97 2
 20070215 1200 28.02 2
 20070316 1200 27.58 2
 20070416 1200 27.66 2
 20070516 1200 27.96 2
 20070616 1200 28.25 2
 20070716 1200 27.91 2
 20070816 1200 -9.99 0
 20070916 1200 27.50 1
 20071016 1200 27.08 1
 20071116 1200 26.76 1
 20071216 1200 26.62 1
 20080116 1200 25.85 1
 20080215 1200 25.54 1
 20080316 1200 25.96 1
 20080416 1200 26.59 1
 20080516 1200 26.89 1
 20080616 1200 27.35 1
 20080716 1200 27.79 1
 20080816 1200 27.59 1
 20080916 1200 27.36 1
 20081016 1200 27.67 2
 20081116 1200 27.44 2
 20081216 1200 27.14 2
 20090116 1200 26.80 2
 20090215 1200 26.60 2
 20090316 1200 26.92 2
 20090416 1200 27.66 2
 20090516 1200 28.18 2
 20090616 1200 28.42 2
 20090716 1200 28.52 2
 20090816 1200 -9.99 0
 20090916 1200 -9.99 0
 20091016 1200 -9.99 0
 20091116 1200 -9.99 0
 20091216 1200 28.63 1
 20100116 1200 28.45 1
 20100215 1200 28.88 1
 20100316 1200 28.54 1
 20100416 1200 28.59 1
 20100516 1200 28.47 1
 20100616 1200 27.97 1
 20100716 1200 27.63 1
 20100816 1200 26.86 1
 20100916 1200 26.57 1
 20101016 1200 26.57 1
 20101116 1200 26.12 1
 20101216 1200 26.45 1
 20110116 1200 26.17 1
 20110215 1200 26.38 1
 20110316 1200 26.75 1
 20110416 1200 27.12 1
 20110516 1200 27.75 1
 20110616 1200 27.86 1
 20110716 1200 27.87 1
 20110816 1200 27.68 1
 20110916 1200 27.61 1
 20111016 1200 27.44 1
 20111116 1200 27.26 1
 20111216 1200 26.91 2
 20120116 1200 26.42 2
 20120215 1200 26.23 2
 20120316 1200 26.72 2
 20120416 1200 27.19 2
 20120516 1200 27.39 2
 20120616 1200 28.04 2
 20120716 1200 28.09 2
 20120816 1200 28.64 2
 20120916 1200 28.39 2
 20121016 1200 28.46 2
 20121116 1200 28.49 2
 20121216 1200 28.10 2
 20130116 1200 27.66 2
 20130215 1200 27.47 2
 20130316 1200 27.51 2
 20130416 1200 27.70 2
 20130516 1200 28.16 2
 20130616 1200 28.22 2
 20130716 1200 28.27 2
