 Location:  5N 140W  28 May 1988 to 13 Jun 2013 ( 9148 times, 42 blocks) Gen. Date Dec  1 2013
 Units: 20C Isotherm Depth (m), -9.99 = missing
 Time: 1200 28 May 1988 to 1200 29 Aug 1988 (index     1 to    94,   94 times)
 Depth (M):         0 QUALITY
 YYYYMMDD HHMM    ISO Q
 Time: 1200 14 Jan 1989 to 1200 28 Mar 1989 (index   232 to   305,   74 times)
 Depth (M):         0 QUALITY
 YYYYMMDD HHMM    ISO Q
 19890114 1200 169.39 2
 19890115 1200 163.71 2
 19890116 1200 156.38 2
 19890117 1200 152.40 2
 19890118 1200 143.90 2
 19890119 1200 123.08 2
 19890120 1200 119.51 2
 19890121 1200 108.34 2
 19890122 1200 100.45 2
 19890123 1200  93.05 2
 19890124 1200  91.42 2
 19890125 1200  89.03 2
 19890126 1200  82.67 2
 19890127 1200  86.52 2
 19890128 1200  82.48 2
 19890129 1200  80.37 2
 19890130 1200  79.51 2
 19890131 1200  80.10 2
 19890201 1200  80.22 2
 19890202 1200  73.43 2
 19890203 1200  77.02 2
 19890204 1200  73.25 2
 19890205 1200  84.37 2
 19890206 1200  84.04 2
 19890207 1200  93.36 2
 19890208 1200  95.50 2
 19890209 1200  86.57 2
 19890210 1200  89.39 2
 19890211 1200  94.64 2
 19890212 1200 108.73 2
 19890213 1200 102.24 2
 19890214 1200 108.42 2
 19890215 1200 112.69 2
 19890216 1200 106.77 2
 19890217 1200 117.26 2
 19890218 1200 119.06 2
 19890219 1200 122.33 2
 19890220 1200 123.10 2
 19890221 1200 121.35 2
 19890222 1200 126.95 2
 19890223 1200 129.38 2
 19890224 1200 134.57 2
 19890225 1200 129.92 2
 19890226 1200 129.31 2
 19890227 1200 141.83 2
 19890228 1200 142.94 2
 19890301 1200 141.50 2
 19890302 1200 139.38 2
 19890303 1200 143.37 2
 19890304 1200 144.19 2
 19890305 1200 141.26 2
 19890306 1200 143.80 2
 19890307 1200 144.54 2
 19890308 1200 132.20 2
 19890309 1200 129.74 2
 19890310 1200 132.57 2
 19890311 1200 125.62 2
 19890312 1200 127.48 2
 19890313 1200 125.17 2
 19890314 1200 115.15 2
 19890315 1200 109.18 2
 19890316 1200 113.04 2
 19890317 1200 109.33 2
 19890318 1200 101.33 2
 19890319 1200 101.05 2
 19890320 1200  97.53 2
 19890321 1200 100.12 2
 19890322 1200  94.94 2
 19890323 1200  93.37 2
 19890324 1200  89.39 2
 19890325 1200  88.36 2
 19890326 1200  90.61 2
 19890327 1200  89.57 2
 19890328 1200  88.54 2
 Time: 1200 26 May 1989 to 1200 13 Aug 1989 (index   364 to   443,   80 times)
 Depth (M):         0 QUALITY
 YYYYMMDD HHMM    ISO Q
 19890526 1200 102.40 2
 19890527 1200 103.49 2
 19890528 1200 103.01 2
 19890529 1200 100.70 2
 19890530 1200 102.65 2
 19890531 1200 104.97 2
 19890601 1200 102.50 2
 19890602 1200 101.14 2
 19890603 1200  97.95 2
 19890604 1200  99.72 2
 19890605 1200 101.93 2
 19890606 1200  97.49 2
 19890607 1200 103.93 2
 19890608 1200 101.62 2
 19890609 1200 101.22 2
 19890610 1200 102.54 2
 19890611 1200 104.32 2
 19890612 1200 103.10 2
 19890613 1200 107.24 2
 19890614 1200 107.24 2
 19890615 1200 103.30 2
 19890616 1200 105.13 2
 19890617 1200 107.36 2
 19890618 1200 108.01 2
 19890619 1200 106.87 2
 19890620 1200 104.88 2
 19890621 1200 109.09 2
 19890622 1200 110.46 2
 19890623 1200 110.29 2
 19890624 1200 110.00 2
 19890625 1200 109.82 2
 19890626 1200 107.11 2
 19890627 1200 111.30 2
 19890628 1200 111.41 2
 19890629 1200 111.31 2
 19890630 1200 115.62 2
 19890701 1200 118.33 2
 19890702 1200 115.42 2
 19890703 1200 112.63 2
 19890704 1200 112.22 2
 19890705 1200 111.25 2
 19890706 1200 114.05 2
 19890707 1200 118.07 2
 19890708 1200 117.94 2
 19890709 1200 116.68 2
 19890710 1200 121.17 2
 19890711 1200 119.66 2
 19890712 1200 121.21 2
 19890713 1200 127.17 2
 19890714 1200 131.19 2
 19890715 1200 129.57 2
 19890716 1200 129.86 2
 19890717 1200 128.56 2
 19890718 1200 134.83 2
 19890719 1200 134.60 2
 19890720 1200 135.29 2
 19890721 1200 138.81 2
 19890722 1200 150.31 2
 19890723 1200 154.86 2
 19890724 1200 145.81 2
 19890725 1200 149.67 2
 19890726 1200 158.30 2
 19890727 1200 156.09 2
 19890728 1200 151.91 2
 19890729 1200 165.33 2
 19890730 1200 164.22 2
 19890731 1200 158.94 2
 19890801 1200 162.26 2
 19890802 1200 163.00 2
 19890803 1200 163.68 2
 19890804 1200 155.33 2
 19890805 1200 152.62 2
 19890806 1200 155.38 2
 19890807 1200 147.86 2
 19890808 1200 143.07 2
 19890809 1200 146.31 2
 19890810 1200 139.08 2
 19890811 1200  -9.99 0
 19890812 1200 140.46 2
 19890813 1200 161.66 2
 Time: 1200 11 Sep 1989 to 1200 24 Sep 1989 (index   472 to   485,   14 times)
 Depth (M):         0 QUALITY
 YYYYMMDD HHMM    ISO Q
 19890911 1200 162.03 2
 19890912 1200 158.51 2
 19890913 1200 159.53 2
 19890914 1200 154.84 2
 19890915 1200 153.10 2
 19890916 1200 157.08 2
 19890917 1200 146.00 2
 19890918 1200 141.29 2
 19890919 1200 135.53 2
 19890920 1200 138.35 2
 19890921 1200 144.35 2
 19890922 1200 132.12 2
 19890923 1200 128.76 2
 19890924 1200 134.70 2
 Time: 1200 14 Jun 1991 to 1200 15 Jun 1991 (index  1113 to  1114,    2 times)
 Depth (M):         0 QUALITY
 YYYYMMDD HHMM    ISO Q
 19910614 1200  98.59 2
 19910615 1200  99.72 2
