 Location:  2N 110W   7 Apr 2001 to 27 Dec 2007 ( 2456 times,  3 blocks) Gen. Date Mar  3 2014
 Units: Sea Level Pressure (hPa),  -9.90 = missing
 Time: 1200  7 Apr 2001 to 1200 23 Sep 2005 (index     1 to  1631, 1631 times)
 Depth (M):        -3 QUALITY and SOURCE
 YYYYMMDD HHMM    SLP Q S
 20011001 1200 1012.7 2 5
 20011002 1200 1012.8 2 5
 20011003 1200 1012.8 2 5
 20011004 1200 1012.6 2 5
 20011005 1200 1012.4 2 5
 20011006 1200 1012.5 2 5
 20011007 1200 1011.3 2 5
 20011008 1200 1012.2 2 5
 20011009 1200 1012.8 2 5
 20011010 1200 1012.1 2 5
 20011011 1200 1011.5 2 5
 20011012 1200 1011.5 2 5
 20011013 1200 1011.7 2 5
 20011014 1200 1011.7 2 5
 20011015 1200 1011.2 2 5
 20011016 1200 1011.5 2 5
 20011017 1200 1011.6 2 5
 20011018 1200 1011.1 2 5
 20011019 1200 1011.3 2 5
 20011020 1200 1011.7 2 5
 20011021 1200 1012.1 2 5
 20011022 1200 1012.6 2 5
 20011023 1200 1011.9 2 5
 20011024 1200 1011.3 2 5
 20011025 1200 1012.3 2 5
 20011026 1200 1014.1 2 5
 20011027 1200 1013.7 2 5
 20011028 1200 1013.8 2 5
 20011029 1200 1014.7 2 5
 20011030 1200 1015.2 2 5
 20011031 1200 1015.1 2 5
 20011101 1200 1014.1 2 5
 20011102 1200 1012.3 2 5
 20011103 1200 1011.8 2 5
 20011104 1200 1011.1 2 5
 20011105 1200 1009.7 2 5
 20011106 1200 1010.8 2 5
 20011107 1200 1012.7 2 5
 20011108 1200 1013.0 2 5
 20011109 1200 1013.2 2 5
 20011110 1200 1012.4 2 5
 20011111 1200 1012.5 2 5
 20011112 1200 1012.9 2 5
 20011113 1200 1013.2 2 5
 20011114 1200 1012.8 2 5
 20011115 1200 1011.6 2 5
 20011116 1200 1011.5 2 5
 20011117 1200 1012.1 2 5
 20011118 1200 1012.9 2 5
 20011119 1200 1013.1 2 5
 20011120 1200 1012.6 2 5
 20011121 1200 1011.6 2 5
 20011122 1200 1011.8 2 5
 20011123 1200 1012.2 2 5
 20011124 1200 1011.8 2 5
 20011125 1200 1012.1 2 5
 20011126 1200 1012.1 2 5
 20011127 1200 1011.9 2 5
 20011128 1200 1011.7 2 5
 20011129 1200 1011.5 2 5
 20011130 1200 1011.0 2 5
 20011201 1200 1011.0 2 5
 20011202 1200 1011.0 2 5
 20011203 1200 1010.9 2 5
 20011204 1200 1010.4 2 5
 20011205 1200 1009.4 2 5
 20011206 1200 1009.3 2 5
 20011207 1200 1009.9 2 5
 20011208 1200 1009.8 2 5
 20011209 1200 1008.8 2 5
 20011210 1200 1008.0 2 5
 20011211 1200 1008.6 2 5
 20011212 1200 1010.7 2 5
 20011213 1200 1012.0 2 5
 20011214 1200 1010.1 2 5
 20011215 1200 1009.3 2 5
 20011216 1200 1010.2 2 5
 20011217 1200 1011.5 2 5
 20011218 1200 1010.8 2 5
 20011219 1200 1010.6 2 5
 20011220 1200 1011.2 2 5
 20011221 1200 1011.5 2 5
 20011222 1200 1011.3 2 5
 20011223 1200 1011.3 2 5
 20011224 1200 1012.3 2 5
 20011225 1200 1012.2 2 5
 20011226 1200 1012.0 2 5
 20011227 1200 1011.2 2 5
 20011228 1200 1011.3 2 5
 20011229 1200 1012.6 2 5
 20011230 1200 1013.1 2 5
 20011231 1200 1013.2 2 5
 20020101 1200 1012.8 2 5
 20020102 1200 1013.0 2 5
 20020103 1200 1013.1 2 5
 20020104 1200 1013.2 2 5
 20020105 1200 1013.6 2 5
