 Location:  2N  95W  26 Apr 2000 to 27 Jul 2003 ( 1188 times,  4 blocks) Gen. Date Mar  3 2014
 Units: Sea Level Pressure (hPa),  -9.90 = missing
 Time: 1200 26 Apr 2000 to 1200 20 Dec 2000 (index     1 to   239,  239 times)
 Depth (M):        -3 QUALITY and SOURCE
 YYYYMMDD HHMM    SLP Q S
 20021022 1200 1012.2 2 5
 20021023 1200 1012.7 2 5
 20021024 1200 1012.6 2 5
 20021025 1200 1011.4 2 5
 20021026 1200 1011.8 2 5
 20021027 1200 1012.2 2 5
 20021028 1200 1012.6 2 5
 20021029 1200 1012.2 2 5
 20021030 1200 1011.6 2 5
 20021031 1200 1010.8 2 5
 20021101 1200 1011.4 2 5
 20021102 1200 1012.2 2 5
 20021103 1200 1012.6 2 5
 20021104 1200 1012.8 2 5
 20021105 1200 1013.1 2 5
 20021106 1200 1013.3 2 5
 20021107 1200 1013.5 2 5
 20021108 1200 1012.6 2 5
 20021109 1200 1012.3 2 5
 20021110 1200 1011.4 2 5
 20021111 1200 1011.1 2 5
 20021112 1200 1012.1 2 5
 20021113 1200 1011.9 2 5
 20021114 1200 1010.7 2 5
 20021115 1200 1009.6 2 5
 20021116 1200 1009.6 2 5
 20021117 1200 1011.3 2 5
 20021118 1200 1011.7 2 5
 20021119 1200 1010.1 2 5
 20021120 1200 1008.8 2 5
 20021121 1200 1009.9 2 5
 20021122 1200 1010.5 2 5
 20021123 1200 1011.1 2 5
 20021124 1200 1011.2 2 5
 20021125 1200 1009.7 2 5
 20021126 1200 1009.5 2 5
 20021127 1200 1008.9 2 5
 20021128 1200 1008.6 2 5
 20021129 1200 1009.8 2 5
 20021130 1200 1009.9 2 5
 20021201 1200 1009.6 2 5
 20021202 1200 1007.9 2 5
 20021203 1200 1008.0 2 5
 20021204 1200 1009.1 2 5
 20021205 1200 1010.5 2 5
 20021206 1200 1011.0 2 5
 20021207 1200 1011.3 2 5
 20021208 1200 1012.1 2 5
 20021209 1200 1011.8 2 5
 20021210 1200 1011.6 2 5
 20021211 1200 1010.9 2 5
 20021212 1200 1011.0 2 5
 20021213 1200 1010.8 2 5
 20021214 1200 1011.7 2 5
 20021215 1200 1013.2 2 5
 20021216 1200 1013.5 2 5
 20021217 1200 1012.4 2 5
 20021218 1200 1011.5 2 5
 20021219 1200 1011.8 2 5
 20021220 1200 1011.9 2 5
 20021221 1200 1011.6 2 5
 20021222 1200 1011.3 2 5
 20021223 1200 1010.7 2 5
 20021224 1200 1010.6 2 5
 20021225 1200 1011.0 2 5
 20021226 1200 1011.7 2 5
 20021227 1200 1011.3 2 5
 20021228 1200 1010.1 2 5
 20021229 1200 1010.2 2 5
 20021230 1200 1010.2 2 5
 20021231 1200 1010.6 2 5
 20030101 1200 1009.3 2 5
 20030102 1200 1008.9 2 5
 20030103 1200 1009.7 2 5
 20030104 1200 1009.7 2 5
 20030105 1200 1009.6 2 5
 20030106 1200 1008.7 2 5
 20030107 1200 1009.8 2 5
 20030108 1200 1010.3 2 5
 20030109 1200 1009.9 2 5
 20030110 1200 1009.8 2 5
 20030111 1200 1009.9 2 5
 20030112 1200 1010.5 2 5
 20030113 1200 1011.2 2 5
 20030114 1200 1011.2 2 5
 20030115 1200 1011.0 2 5
 20030116 1200 1010.5 2 5
 20030117 1200 1010.8 2 5
 20030118 1200 1012.3 2 5
 20030119 1200 1013.7 2 5
 20030120 1200 1013.2 2 5
 20030121 1200 1011.5 2 5
 20030122 1200 1010.2 2 5
 20030123 1200 1010.5 2 5
 20030124 1200 1010.5 2 5
 20030125 1200 1010.6 2 5
 20030126 1200 1009.4 2 5
 20030127 1200 1009.4 2 5
 20030128 1200 1009.6 2 5
 20030129 1200 1009.3 2 5
 20030130 1200 1010.8 2 5
 20030131 1200 1010.9 2 5
 20030201 1200 1010.7 2 5
 20030202 1200 1009.7 2 5
 20030203 1200 1008.6 2 5
 20030204 1200 1007.9 2 5
 20030205 1200 1007.7 2 5
 20030206 1200 1007.3 2 5
 20030207 1200 1008.9 2 5
 20030208 1200 1010.2 2 5
 20030209 1200 1010.4 2 5
 20030210 1200 1009.4 2 5
 20030211 1200 1009.2 2 5
 20030212 1200 1009.3 2 5
 20030213 1200 1009.9 2 5
 20030214 1200 1010.3 2 5
 20030215 1200 1009.4 2 5
 20030216 1200 1009.2 2 5
 20030217 1200 1009.7 2 5
 20030218 1200 1010.3 2 5
