 Location:  2N 110W  16 Nov 1985 to 16 Jan 2014 (  339 times,  3 blocks) Gen. Date Feb 16 2014
 Units: Air Temperature (C), -9.99 = missing
 Time: 1200 16 Nov 1985 to 1200 16 Apr 1987 (index     1 to    18,   18 times)
 Depth (M):       -3 QUALITY
 YYYYMMDD HHMM  AIRT Q
 20031016 1200 24.00 1
 20031116 1200 23.90 1
 20031216 1200 24.86 1
 20040116 1200 25.09 1
 20040215 1200 25.76 1
 20040316 1200 26.83 1
 20040416 1200 25.60 1
 20040516 1200 25.03 1
 20040616 1200 25.06 1
 20040716 1200 23.86 1
 20040816 1200 23.61 1
 20040916 1200 23.35 1
 20041016 1200 23.78 1
 20041116 1200 24.17 1
 20041216 1200 24.80 1
 20050116 1200 24.67 1
 20050215 1200 25.70 1
 20050316 1200 26.45 1
 20050416 1200 27.69 2
 20050516 1200 26.83 2
 20050616 1200 25.56 2
 20050716 1200 24.62 2
 20050816 1200 23.58 2
 20050916 1200 23.10 2
 20051016 1200 -9.99 0
 20051116 1200 22.96 2
 20051216 1200 23.00 2
 20060116 1200 24.52 2
 20060215 1200 25.70 2
 20060316 1200 25.84 2
 20060416 1200 26.84 2
 20060516 1200 26.57 2
 Time: 1200 16 Dec 2006 to 1200 16 Jan 2014 (index   254 to   339,   86 times)
 Depth (M):       -3 QUALITY
 YYYYMMDD HHMM  AIRT Q
 20061216 1200 25.57 1
 20070116 1200 25.97 1
 20070215 1200 25.78 1
 20070316 1200 25.61 1
 20070416 1200 26.10 1
 20070516 1200 24.73 1
 20070616 1200 24.48 1
 20070716 1200 23.26 1
 20070816 1200 21.57 1
 20070916 1200 21.38 1
 20071016 1200 21.97 1
 20071116 1200 21.22 1
 20071216 1200 22.00 1
 20080116 1200 23.59 2
 20080215 1200 24.99 2
 20080316 1200 26.35 2
 20080416 1200 26.99 2
 20080516 1200 26.71 2
 20080616 1200 25.66 2
 20080716 1200 25.23 2
 20080816 1200 24.91 2
 20080916 1200 24.51 2
 20081016 1200 23.90 2
 20081116 1200 23.85 2
 20081216 1200 -9.99 0
 20090116 1200 24.89 1
 20090215 1200 25.38 1
 20090316 1200 25.21 1
 20090416 1200 26.87 1
 20090516 1200 26.71 1
 20090616 1200 26.26 1
 20090716 1200 25.64 1
 20090816 1200 24.68 1
 20090916 1200 24.48 1
 20091016 1200 24.33 1
 20091116 1200 24.90 1
 20091216 1200 25.79 1
 20100116 1200 26.18 1
 20100215 1200 26.57 1
 20100316 1200 27.07 2
 20100416 1200 27.95 2
 20100516 1200 26.60 2
 20100616 1200 25.26 2
 20100716 1200 24.11 2
 20100816 1200 22.53 2
 20100916 1200 22.70 2
 20101016 1200 22.07 2
 20101116 1200 -9.99 0
 20101216 1200 -9.99 0
 20110116 1200 20.39 2
 20110215 1200 23.48 2
 20110316 1200 25.83 2
 20110416 1200 27.41 2
 20110516 1200 26.73 2
 20110616 1200 26.08 2
 20110716 1200 25.43 2
 20110816 1200 23.81 2
 20110916 1200 23.11 2
 20111016 1200 22.96 2
 20111116 1200 22.50 2
 20111216 1200 23.80 2
 20120116 1200 24.54 2
 20120215 1200 26.02 2
 20120316 1200 26.18 2
 20120416 1200 27.29 2
 20120516 1200 26.35 2
 20120616 1200 26.20 2
 20120716 1200 25.96 2
 20120816 1200 24.36 2
 20120916 1200 23.80 2
 20121016 1200 23.12 2
 20121116 1200 24.18 2
 20121216 1200 24.23 2
 20130116 1200 24.36 2
 20130215 1200 25.59 2
 20130316 1200 27.28 2
 20130416 1200 26.68 2
 20130516 1200 24.54 2
 20130616 1200 24.38 2
 20130716 1200 23.50 2
 20130816 1200 22.43 2
 20130916 1200 23.00 2
 20131016 1200 23.70 2
 20131116 1200 23.16 2
 20131216 1200 23.63 2
 20140116 1200 24.40 2
