 Location:  2N 140W  16 Nov 1986 to 16 May 2012 (  307 times,  4 blocks) Gen. Date Feb 16 2014
 Units: Air Temperature (C), -9.99 = missing
 Time: 1200 16 Nov 1986 to 1200 16 May 1989 (index     1 to    31,   31 times)
 Depth (M):       -3 QUALITY
 YYYYMMDD HHMM  AIRT Q
 20041216 1200 26.45 2
 20050116 1200 26.19 2
 20050215 1200 26.49 2
 20050316 1200 26.88 2
 20050416 1200 27.52 2
 20050516 1200 27.32 2
 20050616 1200 27.46 2
 20050716 1200 26.77 2
 20050816 1200 25.84 2
 20050916 1200 25.94 2
 20051016 1200 26.04 2
 20051116 1200 25.11 2
 20051216 1200 25.24 2
 20060116 1200 24.57 1
 20060215 1200 25.53 1
 20060316 1200 25.53 1
 20060416 1200 26.84 1
 20060516 1200 27.23 1
 20060616 1200 27.02 1
 20060716 1200 26.50 1
 20060816 1200 26.62 1
 20060916 1200 26.60 2
 20061016 1200 26.16 2
 20061116 1200 26.83 2
 20061216 1200 26.70 2
 20070116 1200 26.34 2
 20070215 1200 25.71 2
 20070316 1200 26.36 2
 20070416 1200 26.88 2
 20070516 1200 26.61 2
 20070616 1200 26.84 2
 20070716 1200 25.62 2
 20070816 1200 25.47 2
 20070916 1200 24.58 2
 20071016 1200 23.65 1
 20071116 1200 24.10 1
 20071216 1200 23.72 1
 20080116 1200 23.86 1
 Time: 1200 16 Nov 2008 to 1200 16 May 2012 (index   265 to   307,   43 times)
 Depth (M):       -3 QUALITY
 YYYYMMDD HHMM  AIRT Q
 20081116 1200 25.70 2
 20081216 1200 24.95 2
 20090116 1200 25.22 2
 20090215 1200 25.48 2
 20090316 1200 25.20 2
 20090416 1200 26.41 2
 20090516 1200 26.32 2
 20090616 1200 26.70 2
 20090716 1200 25.27 2
 20090816 1200 24.50 2
 20090916 1200 26.93 2
 20091016 1200 26.67 2
 20091116 1200 27.59 2
 20091216 1200 27.29 2
 20100116 1200 26.95 2
 20100215 1200 26.61 2
 20100316 1200 27.11 2
 20100416 1200 27.31 2
 20100516 1200 26.74 2
 20100616 1200 26.15 2
 20100716 1200 25.05 2
 20100816 1200 24.98 2
 20100916 1200 24.10 2
 20101016 1200 23.48 2
 20101116 1200 24.05 2
 20101216 1200 23.08 2
 20110116 1200 23.89 2
 20110215 1200 24.18 2
 20110316 1200 25.05 2
 20110416 1200 26.13 2
 20110516 1200 26.69 2
 20110616 1200 26.85 2
 20110716 1200 26.34 2
 20110816 1200 25.25 2
 20110916 1200 25.01 2
 20111016 1200 24.64 2
 20111116 1200 24.55 2
 20111216 1200 25.11 2
 20120116 1200 24.69 2
 20120215 1200 25.04 2
 20120316 1200 25.24 2
 20120416 1200 25.66 2
 20120516 1200 27.33 2
