 Location:  2N 137E  16 May 1992 to 16 Jul 2013 (  255 times,  6 blocks) Gen. Date Feb 16 2014
 Units: Air Temperature (C), -9.99 = missing
 Time: 1200 16 May 1992 to 1200 16 May 1993 (index     1 to    13,   13 times)
 Depth (M):       -3 QUALITY
 YYYYMMDD HHMM  AIRT Q
 20100916 1200 29.20 2
 20101016 1200 29.25 2
 20101116 1200 29.03 2
 20101216 1200 28.82 2
 20110116 1200 28.79 2
 20110215 1200 28.48 2
 20110316 1200 28.25 2
 20110416 1200 28.44 2
 20110516 1200 28.23 2
 20110616 1200 27.95 2
 20110716 1200 -9.99 0
 20110816 1200 -9.99 0
 20110916 1200 27.76 1
 20111016 1200 28.64 1
 20111116 1200 28.87 1
 20111216 1200 28.67 1
 20120116 1200 28.57 1
 20120215 1200 28.76 1
 20120316 1200 28.17 1
 20120416 1200 28.35 1
 20120516 1200 28.61 1
 20120616 1200 28.33 1
 20120716 1200 27.97 1
 20120816 1200 28.06 1
 20120916 1200 28.35 1
 20121016 1200 28.97 1
 20121116 1200 28.56 1
 20121216 1200 28.83 1
 20130116 1200 28.50 1
 20130215 1200 28.20 1
 20130316 1200 28.62 2
 20130416 1200 28.28 2
 20130516 1200 28.81 2
 20130616 1200 28.51 2
 20130716 1200 28.08 2
