 Location:  2N  95W  16 Nov 1992 to 10 Jul 2013 ( 7542 times, 26 blocks) Gen. Date Nov 23 2013
 Units: Sea Surface Temperature (C), -9.99 = missing
 Time: 1200 16 Nov 1992 to 1200 21 Aug 1993 (index     1 to   279,  279 times)
 Depth (M):        1 QUALITY SOURCE
 YYYYMMDD HHMM   SST Q S
 19960303 1200 27.67 1 5
 19960304 1200 27.70 1 5
 19960305 1200 28.35 1 5
 19960306 1200 28.13 1 5
 19960307 1200 27.96 1 5
 19960308 1200 28.11 1 5
 19960309 1200 27.97 1 5
 19960310 1200 27.90 1 5
 19960311 1200 27.89 1 5
 19960312 1200 27.99 1 5
 19960313 1200 28.07 1 5
 19960314 1200 28.38 1 5
 19960315 1200 28.43 1 5
 19960316 1200 28.00 1 5
 19960317 1200 28.20 1 5
 19960318 1200 27.73 1 5
 19960319 1200 27.50 1 5
 19960320 1200 27.61 1 5
 19960321 1200 27.21 1 5
 19960322 1200 27.19 1 5
 19960323 1200 26.51 1 5
 19960324 1200 26.39 1 5
 19960325 1200 26.28 1 5
 19960326 1200 25.77 1 5
 19960327 1200 25.71 1 5
 19960328 1200 25.75 1 5
 19960329 1200 26.08 1 5
 19960330 1200 25.99 1 5
 19960331 1200 25.64 1 5
 19960401 1200 26.26 1 5
 19960402 1200 26.81 1 5
 19960403 1200 26.98 1 5
 19960404 1200 27.17 1 5
 19960405 1200 27.53 1 5
 19960406 1200 27.87 1 5
 19960407 1200 28.42 1 5
 19960408 1200 28.30 1 5
 19960409 1200 27.80 1 5
 19960410 1200 27.85 1 5
 19960411 1200 27.47 1 5
 19960412 1200 27.80 1 5
 19960413 1200 28.03 1 5
 19960414 1200 28.35 1 5
 19960415 1200 27.90 1 5
 19960416 1200 27.84 1 5
 19960417 1200 27.66 1 5
 19960418 1200 27.61 1 5
 19960419 1200 28.24 1 5
 19960420 1200 28.21 1 5
 19960421 1200 27.86 1 5
 19960422 1200 27.06 1 5
 19960423 1200 26.11 1 5
 19960424 1200 25.62 1 5
 19960425 1200 25.72 1 5
 19960426 1200 25.52 1 5
 19960427 1200 24.95 1 5
 19960428 1200 24.69 1 5
 19960429 1200 24.86 1 5
 19960430 1200 24.83 1 5
 19960501 1200 24.88 1 5
 19960502 1200 24.94 1 5
 19960503 1200 24.68 1 5
 19960504 1200 24.46 1 5
 19960505 1200 24.32 1 5
 19960506 1200 24.38 1 5
 19960507 1200 24.20 1 5
 19960508 1200 24.52 1 5
 19960509 1200 24.74 1 5
 19960510 1200 24.87 1 5
 19960511 1200 25.09 1 5
 19960512 1200 27.42 1 5
 19960513 1200 27.69 1 5
 19960514 1200 27.45 1 5
 19960515 1200 26.69 1 5
 19960516 1200 26.84 1 5
 19960517 1200 27.17 1 5
 19960518 1200 27.48 1 5
 19960519 1200 27.39 1 5
 19960520 1200 27.31 1 5
 19960521 1200 27.21 1 5
 19960522 1200 27.08 1 5
 19960523 1200 27.10 1 5
 19960524 1200 27.27 1 5
 19960525 1200 27.26 1 5
 19960526 1200 27.42 1 5
 19960527 1200 27.25 1 5
 19960528 1200 27.15 1 5
 19960529 1200 27.01 1 5
 19960530 1200 26.80 1 5
 Time: 1200 22 Oct 1996 to 1200  6 May 1997 (index  1437 to  1633,  197 times)
 Depth (M):        1 QUALITY SOURCE
 YYYYMMDD HHMM   SST Q S
 19961022 1200 25.62 2 1
 19961023 1200 25.69 2 1
 19961024 1200 25.61 2 1
 19961025 1200 25.25 2 1
 19961026 1200 25.08 2 1
 19961027 1200 24.99 2 1
 19961028 1200 25.11 2 1
 19961029 1200 25.05 2 1
 19961030 1200 25.05 2 1
 19961031 1200 24.77 2 1
 19961101 1200 24.64 2 1
 19961102 1200 24.60 2 1
 19961103 1200 24.50 2 1
 19961104 1200 24.97 2 1
 19961105 1200 25.26 2 1
 19961106 1200 25.43 2 1
 19961107 1200 25.68 2 1
 19961108 1200 25.70 2 1
 19961109 1200 25.65 2 1
 19961110 1200 25.47 2 1
 19961111 1200 25.38 2 1
 19961112 1200 25.37 2 1
 19961113 1200 25.21 2 1
 19961114 1200 24.94 2 1
 19961115 1200 24.35 2 1
 19961116 1200 24.29 2 1
 19961117 1200 24.66 2 1
 19961118 1200 25.02 2 1
 19961119 1200 25.21 2 1
 19961120 1200 25.30 2 1
 19961121 1200 25.29 2 1
 19961122 1200 24.91 2 1
 19961123 1200 24.36 2 1
 19961124 1200 23.85 2 1
 19961125 1200 23.98 2 1
 19961126 1200 24.70 2 1
 19961127 1200 24.94 2 1
 19961128 1200 25.02 2 1
 19961129 1200 24.99 2 1
 19961130 1200 24.69 2 1
 19961201 1200 24.40 2 1
 19961202 1200 24.42 2 1
 19961203 1200 24.41 2 1
 19961204 1200 24.40 2 1
 19961205 1200 24.61 2 1
 19961206 1200 24.92 2 1
 19961207 1200 24.94 2 1
 19961208 1200 24.90 2 1
 19961209 1200 24.87 2 1
 19961210 1200 24.99 2 1
 19961211 1200 25.00 2 1
 19961212 1200 25.17 2 1
 19961213 1200 25.34 2 1
 19961214 1200 25.49 2 1
 19961215 1200 25.63 2 1
 19961216 1200 25.63 2 1
 19961217 1200 25.62 2 1
 19961218 1200 25.59 2 1
 19961219 1200 25.39 2 1
 19961220 1200 24.96 2 1
 19961221 1200 24.90 2 1
 19961222 1200 25.10 2 1
 19961223 1200 25.29 2 1
 19961224 1200 25.17 2 1
 19961225 1200 25.21 2 1
 19961226 1200 -9.99 0 0
 19961227 1200 25.39 2 1
 19961228 1200 25.06 2 1
 19961229 1200 24.71 2 1
 19961230 1200 24.60 2 1
 19961231 1200 25.06 2 1
 19970101 1200 25.50 2 1
 19970102 1200 25.58 2 1
 19970103 1200 25.57 2 1
 19970104 1200 25.31 2 1
 19970105 1200 24.94 2 1
 19970106 1200 24.87 2 1
 19970107 1200 25.15 2 1
 19970108 1200 25.40 2 1
 19970109 1200 25.44 2 1
 19970110 1200 25.46 2 1
 19970111 1200 25.41 2 1
 19970112 1200 25.36 2 1
 19970113 1200 25.40 2 1
 19970114 1200 25.56 2 1
 19970115 1200 25.48 2 1
 19970116 1200 25.29 2 1
 19970117 1200 25.13 2 1
 19970118 1200 25.10 2 1
 19970119 1200 25.17 2 1
 19970120 1200 25.20 2 1
 19970121 1200 25.36 2 1
 19970122 1200 25.64 2 1
 19970123 1200 25.69 2 1
 19970124 1200 25.76 2 1
 19970125 1200 25.96 2 1
 19970126 1200 26.14 2 1
 19970127 1200 26.18 2 1
 19970128 1200 -9.99 0 0
 19970129 1200 26.28 2 1
 19970130 1200 26.35 2 1
 19970131 1200 -9.99 0 0
 19970201 1200 26.26 2 1
 19970202 1200 26.44 2 1
 19970203 1200 26.47 2 1
 19970204 1200 26.21 2 1
 19970205 1200 26.11 2 1
 19970206 1200 26.31 2 1
 19970207 1200 26.54 2 1
 19970208 1200 26.47 2 1
 19970209 1200 26.63 2 1
 19970210 1200 26.86 2 1
 19970211 1200 26.88 2 1
 19970212 1200 26.54 2 1
 19970213 1200 26.65 2 1
 19970214 1200 26.81 2 1
 19970215 1200 26.99 2 1
 19970216 1200 26.77 2 1
 19970217 1200 26.76 2 1
 19970218 1200 27.35 2 1
 19970219 1200 27.96 2 1
 19970220 1200 27.81 2 1
 19970221 1200 27.73 2 1
 19970222 1200 27.50 2 1
 19970223 1200 27.79 2 1
 19970224 1200 27.92 2 1
 19970225 1200 27.69 2 1
 19970226 1200 27.43 2 1
 19970227 1200 27.32 2 1
 19970228 1200 27.81 2 1
 19970301 1200 27.89 2 1
 19970302 1200 27.80 2 1
 19970303 1200 28.16 2 1
 19970304 1200 28.26 2 1
 19970305 1200 28.15 2 1
 19970306 1200 28.17 2 1
 19970307 1200 28.24 2 1
 19970308 1200 28.21 2 1
 19970309 1200 28.18 2 1
 19970310 1200 28.20 2 1
 19970311 1200 28.57 2 1
 19970312 1200 28.73 2 1
 19970313 1200 28.32 2 1
 19970314 1200 28.33 2 1
 19970315 1200 28.48 2 1
 19970316 1200 28.57 2 1
 19970317 1200 28.52 2 1
 19970318 1200 28.70 2 1
 19970319 1200 28.62 2 1
 19970320 1200 27.94 2 1
 19970321 1200 27.77 2 1
 19970322 1200 28.07 2 1
 19970323 1200 28.35 2 1
 19970324 1200 28.48 2 1
 19970325 1200 28.40 2 1
 19970326 1200 28.54 2 1
 19970327 1200 28.57 2 1
 19970328 1200 28.54 2 1
 19970329 1200 28.89 2 1
 19970330 1200 28.87 2 1
 19970331 1200 28.64 2 1
 19970401 1200 28.53 2 1
 19970402 1200 28.25 2 1
 19970403 1200 28.18 2 1
 19970404 1200 28.04 2 1
 19970405 1200 28.18 2 1
 19970406 1200 28.07 2 1
 19970407 1200 27.57 2 1
 19970408 1200 27.38 2 1
 19970409 1200 27.42 2 1
 19970410 1200 28.17 2 1
 19970411 1200 28.32 2 1
 19970412 1200 28.41 2 1
 19970413 1200 28.60 2 1
 19970414 1200 29.00 2 1
 19970415 1200 29.40 2 1
 19970416 1200 29.07 2 1
 19970417 1200 28.89 2 1
 19970418 1200 28.62 2 1
 19970419 1200 28.55 2 1
 19970420 1200 28.52 2 1
 19970421 1200 28.55 2 1
 19970422 1200 28.55 2 1
 19970423 1200 28.69 2 1
 19970424 1200 28.77 2 1
 19970425 1200 28.76 2 1
 19970426 1200 28.63 2 1
 19970427 1200 28.72 2 1
 19970428 1200 28.74 2 1
 19970429 1200 28.93 2 1
 19970430 1200 29.31 2 1
 19970501 1200 29.32 2 1
 19970502 1200 29.46 2 1
 19970503 1200 29.34 2 1
 19970504 1200 29.18 2 1
 19970505 1200 29.12 2 1
 19970506 1200 29.07 2 1
 Time: 1200  8 Aug 1997 to 1200 14 Dec 1998 (index  1727 to  2220,  494 times)
 Depth (M):        1 QUALITY SOURCE
 YYYYMMDD HHMM   SST Q S
 19970808 1200 28.14 1 5
 19970809 1200 28.16 1 5
 19970810 1200 28.12 1 5
 19970811 1200 28.22 1 5
 19970812 1200 28.59 1 5
 19970813 1200 28.50 1 5
 19970814 1200 28.50 1 5
 19970815 1200 28.54 1 5
 19970816 1200 28.24 1 5
 19970817 1200 28.25 1 5
 19970818 1200 28.11 1 5
 19970819 1200 27.80 1 5
 19970820 1200 27.54 1 5
 19970821 1200 27.56 1 5
 19970822 1200 27.77 1 5
 19970823 1200 27.95 1 5
 19970824 1200 28.15 1 5
 19970825 1200 28.07 1 5
 19970826 1200 28.09 1 5
 19970827 1200 28.24 1 5
 19970828 1200 28.36 1 5
 19970829 1200 28.50 1 5
 19970830 1200 28.47 1 5
 19970831 1200 28.41 1 5
 19970901 1200 28.40 1 5
 19970902 1200 28.48 1 5
 19970903 1200 28.57 1 5
 19970904 1200 28.62 1 5
 19970905 1200 28.64 1 5
 19970906 1200 28.57 1 5
 19970907 1200 28.47 1 5
 19970908 1200 28.19 1 5
 19970909 1200 27.88 1 5
 19970910 1200 27.70 1 5
 19970911 1200 27.82 1 5
 19970912 1200 27.99 1 5
 19970913 1200 28.22 1 5
 19970914 1200 28.27 1 5
 19970915 1200 28.21 1 5
 19970916 1200 28.20 1 5
 19970917 1200 28.26 1 5
 19970918 1200 28.30 1 5
 19970919 1200 28.25 1 5
 19970920 1200 28.18 1 5
 19970921 1200 28.16 1 5
 19970922 1200 28.16 1 5
 19970923 1200 28.09 1 5
 19970924 1200 28.03 1 5
 19970925 1200 27.98 1 5
 19970926 1200 27.93 1 5
 19970927 1200 27.92 1 5
 19970928 1200 27.89 1 5
 19970929 1200 27.80 1 5
 19970930 1200 27.72 1 5
 19971001 1200 27.63 1 5
 19971002 1200 27.57 1 5
 19971003 1200 27.62 1 5
 19971004 1200 27.49 1 5
 19971005 1200 27.28 1 5
 19971006 1200 27.26 1 5
 19971007 1200 27.31 1 5
 19971008 1200 27.44 1 5
 19971009 1200 27.47 1 5
 19971010 1200 27.43 1 5
 19971011 1200 27.52 1 5
 19971012 1200 27.60 1 5
 19971013 1200 27.52 1 5
 19971014 1200 27.49 1 5
 19971015 1200 27.45 1 5
 19971016 1200 27.43 1 5
 19971017 1200 27.53 1 5
 19971018 1200 27.63 1 5
 19971019 1200 27.74 1 5
 19971020 1200 27.79 1 5
 19971021 1200 27.80 1 5
 19971022 1200 27.77 1 5
 19971023 1200 27.81 1 5
 19971024 1200 27.85 1 5
 19971025 1200 27.90 1 5
 19971026 1200 27.93 1 5
 19971027 1200 27.91 1 5
 19971028 1200 27.89 1 5
 19971029 1200 28.00 1 5
 19971030 1200 28.06 1 5
 19971031 1200 28.11 1 5
 19971101 1200 28.19 1 5
 19971102 1200 28.19 1 5
 19971103 1200 28.19 1 5
 19971104 1200 28.18 1 5
 19971105 1200 28.14 1 5
 19971106 1200 28.11 1 5
 19971107 1200 28.22 1 5
 19971108 1200 28.20 1 5
 19971109 1200 28.21 1 5
 19971110 1200 28.26 1 5
 19971111 1200 28.35 1 5
 19971112 1200 28.40 1 5
 19971113 1200 28.41 1 5
 19971114 1200 28.33 1 5
 19971115 1200 28.07 1 5
 19971116 1200 28.03 1 5
 19971117 1200 28.08 1 5
 19971118 1200 28.17 1 5
 19971119 1200 28.34 1 5
 19971120 1200 28.45 1 5
 19971121 1200 28.33 1 5
 19971122 1200 28.32 1 5
 19971123 1200 28.28 1 5
 19971124 1200 28.26 1 5
 19971125 1200 28.29 1 5
 19971126 1200 28.23 1 5
 19971127 1200 28.22 1 5
 19971128 1200 28.18 1 5
 19971129 1200 28.13 1 5
 19971130 1200 28.11 1 5
 19971201 1200 28.08 1 5
 19971202 1200 28.12 1 5
 19971203 1200 28.20 1 5
 19971204 1200 28.15 1 5
 19971205 1200 28.39 1 5
 19971206 1200 28.42 1 5
 19971207 1200 28.47 1 5
 19971208 1200 28.53 1 5
 19971209 1200 28.55 1 5
 19971210 1200 28.41 1 5
 19971211 1200 28.24 1 5
 19971212 1200 28.48 1 5
 19971213 1200 28.54 1 5
 19971214 1200 28.46 1 5
 19971215 1200 28.26 1 5
 19971216 1200 28.30 1 5
 19971217 1200 28.44 1 5
 19971218 1200 28.60 1 5
 19971219 1200 28.71 1 5
 19971220 1200 28.72 1 5
 19971221 1200 28.83 1 5
 19971222 1200 28.97 1 5
 19971223 1200 28.95 1 5
 19971224 1200 28.87 1 5
 19971225 1200 28.87 1 5
 19971226 1200 28.64 1 5
 19971227 1200 28.84 1 5
 19971228 1200 29.33 1 5
 19971229 1200 29.09 1 5
 19971230 1200 29.07 1 5
 19971231 1200 29.12 1 5
 19980101 1200 28.98 1 5
 19980102 1200 28.93 1 5
 19980103 1200 29.04 1 5
 19980104 1200 29.03 1 5
 19980105 1200 29.16 1 5
 19980106 1200 28.96 1 5
 19980107 1200 28.74 1 5
 19980108 1200 28.81 1 5
 19980109 1200 29.01 1 5
 19980110 1200 29.02 1 5
 19980111 1200 29.03 1 5
 19980112 1200 29.26 1 5
 19980113 1200 29.46 1 5
 19980114 1200 29.43 1 5
 19980115 1200 29.42 1 5
 19980116 1200 29.43 1 5
 19980117 1200 29.20 1 5
 19980118 1200 29.14 1 5
 19980119 1200 29.42 1 5
 19980120 1200 29.57 1 5
 19980121 1200 29.61 1 5
 19980122 1200 29.87 1 5
 19980123 1200 29.63 1 5
 19980124 1200 29.43 1 5
 19980125 1200 29.69 1 5
 19980126 1200 29.88 1 5
 19980127 1200 29.90 1 5
 19980128 1200 29.74 1 5
 19980129 1200 30.08 1 5
 19980130 1200 30.12 1 5
 19980131 1200 29.83 1 5
 19980201 1200 29.77 1 5
 19980202 1200 30.08 1 5
 19980203 1200 30.13 1 5
 19980204 1200 29.87 1 5
 19980205 1200 29.60 1 5
 19980206 1200 29.65 1 5
 19980207 1200 29.59 1 5
 19980208 1200 29.48 1 5
 19980209 1200 29.21 1 5
 19980210 1200 29.27 1 5
 19980211 1200 29.37 1 5
 19980212 1200 29.52 1 5
 19980213 1200 29.76 1 5
 19980214 1200 29.79 1 5
 19980215 1200 29.69 1 5
 19980216 1200 29.60 1 5
 19980217 1200 29.57 1 5
 19980218 1200 29.70 1 5
 19980219 1200 29.77 1 5
 19980220 1200 29.73 1 5
 19980221 1200 29.85 1 5
 19980222 1200 29.90 1 5
 19980223 1200 29.79 1 5
 19980224 1200 29.75 1 5
 19980225 1200 30.01 1 5
 19980226 1200 29.74 1 5
 19980227 1200 29.82 1 5
 19980228 1200 30.05 1 5
 19980301 1200 30.17 1 5
 19980302 1200 30.53 1 5
 19980303 1200 30.66 1 5
 19980304 1200 30.32 1 5
 19980305 1200 30.40 1 5
 19980306 1200 30.59 1 5
 19980307 1200 30.57 1 5
 19980308 1200 30.58 1 5
 19980309 1200 30.22 1 5
 19980310 1200 30.01 1 5
 19980311 1200 30.03 1 5
 19980312 1200 30.11 1 5
 19980313 1200 30.16 1 5
 19980314 1200 30.43 1 5
 19980315 1200 30.51 1 5
 19980316 1200 30.81 1 5
 19980317 1200 30.94 1 5
 19980318 1200 30.69 1 5
 19980319 1200 30.53 1 5
 19980320 1200 30.65 1 5
 19980321 1200 30.72 1 5
 19980322 1200 30.60 1 5
 19980323 1200 30.58 1 5
 19980324 1200 30.40 1 5
 19980325 1200 30.28 1 5
 19980326 1200 30.23 1 5
 19980327 1200 30.21 1 5
 19980328 1200 30.16 1 5
 19980329 1200 30.28 1 5
 19980330 1200 30.72 1 5
 19980331 1200 30.53 1 5
 19980401 1200 29.92 1 5
 19980402 1200 30.36 1 5
 19980403 1200 30.45 1 5
 19980404 1200 30.55 1 5
 19980405 1200 30.01 1 5
 19980406 1200 30.10 1 5
 19980407 1200 29.94 1 5
 19980408 1200 29.79 1 5
 19980409 1200 29.62 1 5
 19980410 1200 29.73 1 5
 19980411 1200 29.97 1 5
 19980412 1200 30.00 1 5
 19980413 1200 29.81 1 5
 19980414 1200 29.78 1 5
 19980415 1200 30.23 1 5
 19980416 1200 29.87 1 5
 19980417 1200 29.85 1 5
 19980418 1200 30.03 1 5
 19980419 1200 29.96 1 5
 19980420 1200 30.09 1 5
 19980421 1200 30.17 1 5
 19980422 1200 30.31 1 5
 19980423 1200 30.14 1 5
 19980424 1200 30.08 1 5
 19980425 1200 30.02 1 5
 19980426 1200 29.99 1 5
 19980427 1200 29.80 1 5
 19980428 1200 29.70 1 5
 19980429 1200 29.54 1 5
 19980430 1200 29.57 1 5
 19980501 1200 29.50 1 5
 19980502 1200 29.17 1 5
 19980503 1200 28.91 1 5
 19980504 1200 28.98 1 5
 19980505 1200 29.21 1 5
 19980506 1200 29.41 1 5
 19980507 1200 29.67 1 5
 19980508 1200 29.81 1 5
 19980509 1200 29.94 1 5
 19980510 1200 30.02 1 5
 19980511 1200 30.18 1 5
 19980512 1200 30.06 1 5
 19980513 1200 30.11 1 5
 19980514 1200 29.87 1 5
 19980515 1200 29.76 1 5
 19980516 1200 29.43 1 5
 19980517 1200 29.08 1 5
 19980518 1200 29.11 1 5
 19980519 1200 29.03 1 5
 19980520 1200 29.04 1 5
 19980521 1200 29.30 1 5
 19980522 1200 29.46 1 5
 19980523 1200 29.29 1 5
 19980524 1200 29.23 1 5
 19980525 1200 29.18 1 5
 19980526 1200 29.08 1 5
 19980527 1200 29.14 1 5
 19980528 1200 29.30 1 5
 19980529 1200 29.36 1 5
 19980530 1200 29.30 1 5
 19980531 1200 28.97 1 5
 19980601 1200 28.51 1 5
 19980602 1200 27.99 1 5
 19980603 1200 28.21 1 5
 19980604 1200 28.27 1 5
 19980605 1200 28.13 1 5
 19980606 1200 28.43 1 5
 19980607 1200 28.72 1 5
 19980608 1200 28.86 1 5
 19980609 1200 28.82 1 5
 19980610 1200 28.78 1 5
 19980611 1200 28.74 1 5
 19980612 1200 28.72 1 5
 19980613 1200 28.65 1 5
 19980614 1200 28.58 1 5
 19980615 1200 28.43 1 5
 19980616 1200 28.29 1 5
 19980617 1200 27.87 1 5
 19980618 1200 28.13 1 5
 19980619 1200 27.92 1 5
 19980620 1200 27.76 1 5
 19980621 1200 28.17 1 5
 19980622 1200 28.05 1 5
 19980623 1200 28.11 1 5
 19980624 1200 28.12 1 5
 19980625 1200 28.18 1 5
 19980626 1200 28.19 1 5
 19980627 1200 28.28 1 5
 19980628 1200 28.27 1 5
 19980629 1200 28.17 1 5
 19980630 1200 28.05 1 5
 19980701 1200 27.92 1 5
 19980702 1200 27.90 1 5
 19980703 1200 27.91 1 5
 19980704 1200 27.90 1 5
 19980705 1200 27.90 1 5
 19980706 1200 27.87 1 5
 19980707 1200 27.82 1 5
 19980708 1200 27.79 1 5
 19980709 1200 27.66 1 5
 19980710 1200 27.74 1 5
 19980711 1200 27.67 1 5
 19980712 1200 27.65 1 5
 19980713 1200 27.60 1 5
 19980714 1200 26.91 1 5
 19980715 1200 26.32 1 5
 19980716 1200 26.20 1 5
 19980717 1200 26.63 1 5
 19980718 1200 27.19 1 5
 19980719 1200 27.40 1 5
 19980720 1200 27.02 1 5
 19980721 1200 26.08 1 5
 19980722 1200 25.96 1 5
 19980723 1200 26.94 1 5
 19980724 1200 27.39 1 5
 19980725 1200 27.35 1 5
 19980726 1200 27.41 1 5
 19980727 1200 27.19 1 5
 19980728 1200 27.10 1 5
 19980729 1200 27.09 1 5
 19980730 1200 27.04 1 5
 19980731 1200 27.01 1 5
 19980801 1200 26.93 1 5
 19980802 1200 26.22 1 5
 19980803 1200 26.02 1 5
 19980804 1200 25.46 1 5
 19980805 1200 25.68 1 5
 19980806 1200 26.30 1 5
 19980807 1200 26.59 1 5
 19980808 1200 26.97 1 5
 19980809 1200 26.90 1 5
 19980810 1200 26.29 1 5
 19980811 1200 24.44 1 5
 19980812 1200 25.27 1 5
 19980813 1200 25.87 1 5
 19980814 1200 26.08 1 5
 19980815 1200 25.96 1 5
 19980816 1200 26.17 1 5
 19980817 1200 26.58 1 5
 19980818 1200 26.77 1 5
 19980819 1200 26.76 1 5
 19980820 1200 26.62 1 5
 19980821 1200 26.69 1 5
 19980822 1200 26.82 1 5
 19980823 1200 26.85 1 5
 19980824 1200 26.78 1 5
 19980825 1200 26.54 1 5
 19980826 1200 26.64 1 5
 19980827 1200 26.77 1 5
 19980828 1200 26.86 1 5
 19980829 1200 26.90 1 5
 19980830 1200 26.96 1 5
 19980831 1200 26.90 1 5
 19980901 1200 26.69 1 5
 19980902 1200 26.49 1 5
 19980903 1200 26.53 1 5
 19980904 1200 26.50 1 5
 19980905 1200 26.48 1 5
 19980906 1200 26.60 1 5
 19980907 1200 26.76 1 5
 19980908 1200 26.81 1 5
 19980909 1200 26.83 1 5
 19980910 1200 26.92 1 5
 19980911 1200 26.94 1 5
 19980912 1200 26.95 1 5
 19980913 1200 26.95 1 5
 19980914 1200 26.84 1 5
 19980915 1200 26.46 1 5
 19980916 1200 25.18 1 5
 19980917 1200 23.37 1 5
 19980918 1200 23.36 1 5
 19980919 1200 24.09 1 5
 19980920 1200 25.75 1 5
 19980921 1200 26.45 1 5
 19980922 1200 26.80 1 5
 19980923 1200 26.70 1 5
 19980924 1200 25.90 1 5
 19980925 1200 24.59 1 5
 19980926 1200 22.87 1 5
 19980927 1200 22.39 1 5
 19980928 1200 24.51 1 5
 19980929 1200 26.05 1 5
 19980930 1200 26.26 1 5
 19981001 1200 26.17 1 5
 19981002 1200 26.05 1 5
 19981003 1200 26.05 1 5
 19981004 1200 26.25 1 5
 19981005 1200 26.35 1 5
 19981006 1200 26.30 1 5
 19981007 1200 26.34 1 5
 19981008 1200 26.24 1 5
 19981009 1200 25.82 1 5
 19981010 1200 25.28 1 5
 19981011 1200 25.29 1 5
 19981012 1200 25.49 1 5
 19981013 1200 25.64 1 5
 19981014 1200 25.71 1 5
 19981015 1200 25.64 1 5
 19981016 1200 25.52 1 5
 19981017 1200 25.62 1 5
 19981018 1200 25.83 1 5
 19981019 1200 25.88 1 5
 19981020 1200 25.84 1 5
 19981021 1200 25.82 1 5
 19981022 1200 25.87 1 5
 19981023 1200 25.85 1 5
 19981024 1200 25.77 1 5
 19981025 1200 25.83 1 5
 19981026 1200 25.68 1 5
 19981027 1200 25.50 1 5
 19981028 1200 25.30 1 5
 19981029 1200 25.21 1 5
 19981030 1200 25.31 1 5
 19981031 1200 25.44 1 5
 19981101 1200 25.53 1 5
 19981102 1200 25.67 1 5
 19981103 1200 25.82 1 5
 19981104 1200 25.90 1 5
 19981105 1200 25.99 1 5
 19981106 1200 26.15 1 5
 19981107 1200 -9.99 0 0
 19981108 1200 -9.99 0 0
 19981109 1200 -9.99 0 0
 19981110 1200 25.69 2 1
 19981111 1200 25.21 2 1
 19981112 1200 25.28 2 1
 19981113 1200 25.52 2 1
 19981114 1200 25.94 2 1
 19981115 1200 25.74 2 1
 19981116 1200 25.35 2 1
 19981117 1200 25.47 2 1
 19981118 1200 25.25 2 1
 19981119 1200 25.95 2 1
 19981120 1200 26.11 2 1
 19981121 1200 26.05 2 1
 19981122 1200 25.85 2 1
 19981123 1200 25.45 2 1
 19981124 1200 25.64 2 1
 19981125 1200 25.50 2 1
 19981126 1200 25.47 2 1
 19981127 1200 25.27 2 1
 19981128 1200 25.07 2 1
 19981129 1200 25.63 2 1
 19981130 1200 25.83 2 1
 19981201 1200 26.08 2 1
 19981202 1200 26.20 2 1
 19981203 1200 26.20 2 1
 19981204 1200 26.19 2 1
 19981205 1200 26.24 2 1
 19981206 1200 26.18 2 1
 19981207 1200 26.12 2 1
 19981208 1200 26.08 2 1
 19981209 1200 26.05 2 1
 19981210 1200 26.03 2 1
 19981211 1200 26.05 2 1
 19981212 1200 26.07 2 1
 19981213 1200 26.11 2 1
 19981214 1200 26.09 2 1
 Time: 1200 25 May 1999 to 1200 10 Oct 1999 (index  2382 to  2520,  139 times)
 Depth (M):        1 QUALITY SOURCE
 YYYYMMDD HHMM   SST Q S
 19990525 1200 25.36 2 1
 19990526 1200 25.41 2 1
 19990527 1200 25.63 2 1
 19990528 1200 27.14 2 1
 19990529 1200 27.49 2 1
 19990530 1200 27.47 2 1
 19990531 1200 27.50 2 1
 19990601 1200 27.51 2 1
 19990602 1200 27.40 2 1
 19990603 1200 27.39 2 1
 19990604 1200 -9.99 0 0
 19990605 1200 27.51 2 1
 19990606 1200 27.37 2 1
 19990607 1200 27.31 2 1
 19990608 1200 27.52 2 1
 19990609 1200 27.56 2 1
 19990610 1200 27.51 2 1
 19990611 1200 27.41 2 1
 19990612 1200 -9.99 0 0
 19990613 1200 26.08 2 1
 19990614 1200 25.77 2 1
 19990615 1200 25.91 2 1
 19990616 1200 -9.99 0 0
 19990617 1200 26.19 2 1
 19990618 1200 26.48 2 1
 19990619 1200 26.65 2 1
 19990620 1200 26.14 2 1
 19990621 1200 25.37 2 1
 19990622 1200 23.92 2 1
 19990623 1200 23.38 2 1
 19990624 1200 23.05 2 1
 19990625 1200 22.87 2 1
 19990626 1200 22.88 2 1
 19990627 1200 24.51 2 1
 19990628 1200 25.24 2 1
 19990629 1200 23.52 2 1
 19990630 1200 23.59 2 1
 19990701 1200 23.81 2 1
 19990702 1200 24.15 2 1
 19990703 1200 24.34 2 1
 19990704 1200 24.61 2 1
 19990705 1200 24.78 2 1
 19990706 1200 24.95 2 1
 19990707 1200 25.26 2 1
 19990708 1200 -9.99 0 0
 19990709 1200 25.34 2 1
 19990710 1200 25.38 2 1
 19990711 1200 25.65 2 1
 19990712 1200 26.00 2 1
 19990713 1200 26.13 2 1
 19990714 1200 26.16 2 1
 19990715 1200 26.19 2 1
 19990716 1200 -9.99 0 0
 19990717 1200 26.11 2 1
 19990718 1200 26.01 2 1
 19990719 1200 25.93 2 1
 19990720 1200 25.25 2 1
 19990721 1200 24.75 2 1
 19990722 1200 24.33 2 1
 19990723 1200 23.50 2 1
 19990724 1200 23.75 2 1
 19990725 1200 24.47 2 1
 19990726 1200 25.56 2 1
 19990727 1200 25.99 2 1
 19990728 1200 26.00 2 1
 19990729 1200 25.88 2 1
