 Location:  5N 137E  30 Sep 2001 to  1 Mar 2014 ( 4536 times,  4 blocks) Gen. Date Mar  3 2014
 Units: Sea Level Pressure (hPa),  -9.90 = missing
 Time: 1200 30 Sep 2001 to 1200 13 May 2004 (index     1 to   957,  957 times)
 Depth (M):        -2 QUALITY and SOURCE
 YYYYMMDD HHMM    SLP Q S
 20020727 1200 1011.0 1 1
 20020728 1200 1009.7 1 1
 20020729 1200 1009.0 1 1
 20020730 1200 1008.3 1 1
 20020731 1200 1009.0 1 1
 20020801 1200 1009.6 1 1
 20020802 1200 1008.1 1 1
 20020803 1200 1007.5 1 1
 20020804 1200 1009.6 1 1
 20020805 1200 1010.6 1 1
 20020806 1200 1010.3 1 1
 20020807 1200 1008.6 1 1
 20020808 1200 1008.0 1 1
 20020809 1200 1007.4 1 1
 20020810 1200 1007.4 1 1
 20020811 1200 1007.4 1 1
 20020812 1200 1007.0 1 1
 20020813 1200 1006.2 1 1
 20020814 1200 1006.0 1 1
 20020815 1200 1006.1 1 1
 20020816 1200 1007.5 1 1
 20020817 1200 1009.2 1 1
 20020818 1200 1010.4 1 1
 20020819 1200 1010.7 1 1
 20020820 1200 1010.4 1 1
 20020821 1200 1010.3 1 1
 20020822 1200 1011.0 1 1
 20020823 1200 1011.2 1 1
 20020824 1200 1010.3 1 1
 20020825 1200 1008.4 1 1
 20020826 1200 1008.0 1 1
 20020827 1200 1008.9 1 1
 20020828 1200 1010.2 1 1
 20020829 1200 1010.2 1 1
 20020830 1200 1010.4 1 1
 20020831 1200 1010.5 1 1
 20020901 1200 1010.7 1 1
 20020902 1200 1010.1 1 1
 20020903 1200 1009.7 1 1
 20020904 1200 1010.0 1 1
 20020905 1200 1009.5 1 1
 20020906 1200 1009.0 1 1
 20020907 1200 1009.6 1 1
 20020908 1200 1009.7 1 1
 20020909 1200 1009.7 1 1
 20020910 1200 1010.2 1 1
 20020911 1200 1010.8 1 1
 20020912 1200 1010.2 1 1
 20020913 1200 1010.2 1 1
 20020914 1200 1009.8 1 1
 20020915 1200 1009.6 1 1
 20020916 1200 1009.3 1 1
 20020917 1200 1009.5 1 1
 20020918 1200 1010.4 1 1
 20020919 1200 1010.1 1 1
 20020920 1200 1010.3 1 1
 20020921 1200 1011.1 1 1
 20020922 1200 1011.5 1 1
 20020923 1200 1011.2 1 1
 20020924 1200 1011.3 1 1
 20020925 1200 1010.6 1 1
 20020926 1200 1009.8 1 1
 20020927 1200 1008.5 1 1
 20020928 1200 1008.1 1 1
 20020929 1200 1009.1 1 1
 20020930 1200 1009.7 1 1
 20021001 1200 1009.9 1 1
 20021002 1200 1009.7 1 1
 20021003 1200 1008.9 1 1
 20021004 1200 1007.1 1 1
 20021005 1200 1006.8 1 1
 20021006 1200 1007.2 1 1
 20021007 1200 1007.5 1 1
 20021008 1200 1007.6 1 1
 20021009 1200 1007.3 1 1
 20021010 1200 1007.0 1 1
 20021011 1200 1006.8 1 1
 20021012 1200 1007.5 1 1
 20021013 1200 1009.2 1 1
 20021014 1200 1010.0 1 1
 20021015 1200 1010.4 1 1
 20021016 1200 1009.4 1 1
 20021017 1200 1008.8 1 1
 20021018 1200 1008.2 1 1
 20021019 1200 1008.1 1 1
 20021020 1200 1009.0 1 1
 20021021 1200 1008.7 1 1
 20021022 1200 1008.7 1 1
 20021023 1200 1008.7 1 1
 20021024 1200 1008.7 1 1
 20021025 1200 1008.9 1 1
 20021026 1200 1008.4 1 1
 20021027 1200 1009.4 1 1
 20021028 1200 1009.5 1 1
 20021029 1200 1009.8 1 1
 20021030 1200 1010.1 1 1
 20021031 1200 1010.2 1 1
 20021101 1200 1009.9 1 1
 20021102 1200 1009.7 1 1
 20021103 1200 1009.2 1 1
 20021104 1200 1008.1 1 1
 20021105 1200 1007.8 1 1
 20021106 1200 1008.2 1 1
 20021107 1200 1008.8 1 1
 20021108 1200 1009.7 1 1
 20021109 1200 1010.0 1 1
 20021110 1200 1009.5 1 1
 20021111 1200 1009.0 1 1
 20021112 1200 1007.9 1 1
 20021113 1200 1007.7 1 1
 20021114 1200 1008.1 1 1
 20021115 1200 1008.3 1 1
 20021116 1200 1008.5 1 1
 20021117 1200 1007.8 1 1
 20021118 1200 1006.2 1 1
 20021119 1200 1006.1 1 1
 20021120 1200 1004.8 1 1
 20021121 1200 1003.6 1 1
 20021122 1200 1006.0 1 1
 20021123 1200 1007.7 1 1
 20021124 1200 1008.7 1 1
 20021125 1200 1009.9 1 1
 20021126 1200 1010.3 1 1
 20021127 1200 1010.3 1 1
 20021128 1200 1010.4 1 1
 20021129 1200 1010.3 1 1
 20021130 1200 1009.2 1 1
 20021201 1200 1009.4 1 1
 20021202 1200 1010.4 1 1
 20021203 1200 1010.9 1 1
 20021204 1200 1010.4 1 1
 20021205 1200 1009.9 1 1
 20021206 1200 1009.0 1 1
 20021207 1200 1008.0 1 1
 20021208 1200 1008.2 1 1
 20021209 1200 1009.3 1 1
 20021210 1200 1011.2 1 1
 20021211 1200 1012.0 1 1
 20021212 1200 1012.9 1 1
 20021213 1200 1012.3 1 1
 20021214 1200 1011.7 1 1
 20021215 1200 1011.7 1 1
 20021216 1200 1011.7 1 1
 20021217 1200 1010.9 1 1
 20021218 1200 1009.5 1 1
 20021219 1200 1007.9 1 1
 20021220 1200 1007.1 1 1
 20021221 1200 1007.8 1 1
 20021222 1200 1008.1 1 1
 20021223 1200 1007.9 1 1
 20021224 1200 1008.2 1 1
 20021225 1200 1008.2 1 1
 20021226 1200 1008.0 1 1
 20021227 1200 1008.7 1 1
 20021228 1200 1009.7 1 1
 20021229 1200 1009.9 1 1
 20021230 1200 1009.6 1 1
 20021231 1200 1009.4 1 1
 20030101 1200 1009.7 1 1
 20030102 1200 1009.5 1 1
 20030103 1200 1009.2 1 1
 20030104 1200 1009.6 1 1
 20030105 1200 1010.2 1 1
 20030106 1200 1009.9 1 1
 20030107 1200 1010.2 1 1
 20030108 1200 1009.8 1 1
 20030109 1200 1008.5 1 1
 20030110 1200 1008.5 1 1
 20030111 1200 1008.8 1 1
 20030112 1200 1009.5 1 1
 20030113 1200 1009.2 1 1
 20030114 1200 1008.7 1 1
 20030115 1200 1008.8 1 1
 20030116 1200 1009.3 1 1
 20030117 1200 1009.5 1 1
 20030118 1200 1009.2 1 1
 20030119 1200 1009.0 1 1
 20030120 1200 1009.8 1 1
 20030121 1200 1010.5 1 1
 20030122 1200 1009.6 1 1
 20030123 1200 1009.0 1 1
 20030124 1200 1010.0 1 1
 20030125 1200 1010.3 1 1
 20030126 1200 1009.8 1 1
 20030127 1200 1010.0 1 1
 20030128 1200 1010.7 1 1
 20030129 1200 1010.7 1 1
 20030130 1200 1010.5 1 1
 20030131 1200 1009.4 1 1
 20030201 1200 1009.3 1 1
 20030202 1200 1008.9 1 1
 20030203 1200 1008.3 1 1
 20030204 1200 1009.0 1 1
 20030205 1200 1009.0 1 1
 20030206 1200 1008.9 1 1
 20030207 1200 1008.8 1 1
 20030208 1200 1009.5 1 1
 20030209 1200 1009.3 1 1
